Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,'08-20','09-03','09-17','10-01','10-15','10-29','11-12','11-26','12-10','12-24','01-07','01-21','02-04','02-18','03-04','03-18','04-01','04-15','04-29','05-13','05-27','06-10','06-24','07-08','07-22','08-05','08-19'
2015,KANSAS,20,Pawnee,"136,200","135,300",900,55118.2332,54754.0158,364.2174,0.00660793,0.211263968,0.27832854,0.269454355,0.263457842,0.349432426,0.262891373,0.365568739,0.271044139,0.275555619,0.32041354,0.189938826,0.316473969,0.330952713,0.162745629,0.374021064,0.490978261,0.388391058,0.240476003,0.568413127,0.450113585,0.421902275,0.164039398,,0.339231518,0.34084516,0.317428476,0.327251821
2015,KANSAS,20,Pratt,"177,600","176,500","1,100",71872.2336,71427.079,445.1546,0.006193694,0.087612873,,0.266147653,0.259874696,0.069745551,0.041739682,0.331910346,0.216954322,0.38490629,,0.055216713,0.361999161,0.379758625,0.091890722,0.425083082,0.536984415,0.111480883,0.584998461,0.601242078,0.504578772,0.379582923,0.088926575,0.336547319,0.31272514,0.267435163,0.285970659,0.319044775
2015,KANSAS,20,Reno,"227,900","225,200","2,700",92227.9394,91135.2872,1092.6522,0.011847301,0.32806257,,0.321609742,0.279851073,0.272201071,0.044482905,0.427647135,0.372572737,0.259123754,0.042420749,0.309768678,0.375798963,0.401901721,0.259939055,0.407485798,0.534853037,0.477396314,0.595484695,0.564827279,0.460348353,0.202393076,0.052166889,0.328731828,0.328168971,0.32516784,0.305800586,0.352179524
2015,KANSAS,20,Sedgwick,"175,600","174,010","1,590",71062.8616,70419.41086,643.45074,0.00905467,0.363184926,,0.290300406,0.126761122,0.259890726,0.051808214,0.418826229,0.39943669,0.271609042,,0.385985112,0.154300341,0.45481261,0.485620783,0.2840707,0.343161248,0.320440042,0.614113074,,0.539974053,0.13793206,0.036561647,0.347430529,0.271547912,0.322515124,0.297241745,0.356537727
2015,KANSAS,20,Stafford,"134,000","132,800","1,200",54227.924,53742.3008,485.6232,0.008955224,0.097575875,,0.306800414,0.295929516,0.230981663,0.051930671,0.416026871,0.177619631,0.301189264,,0.088392583,0.37358132,0.391158136,0.113770452,0.429267287,0.529118095,0.174812229,,0.579069445,0.525741571,0.403482195,0.09982434,,0.339326706,0.338594358,,0.308552649
2015,KANSAS,20,Sumner,"367,300","354,770","12,530",148641.1678,143570.4522,5070.71558,0.034113803,0.325114332,,0.294535653,0.141913545,,,0.429653435,0.425192418,,,0.430038535,0.207312046,,,0.47107907,0.308318458,0.305406025,0.494847998,,,,,0.357766845,0.2627159,0.374011712,0.311549138,0.305260101
2015,KANSAS,20,Allen,"24,800","24,500",300,10036.2128,9914.807,121.4058,0.012096774,0.50990259,0.520384454,0.254787033,0.414681107,0.348868547,0.344865086,,0.32105149,,,0.293492419,,,0.312355729,0.22095546,0.474014759,0.227982554,0.053203109,0.703337281,0.351271793,0.459449162,0.035715474,0.444351311,0.410291093,0.159710539,0.332740958,0.377344945
2015,KANSAS,20,Bourbon,"6,600","6,210",390,2670.9276,2513.10006,157.82754,0.059090909,0.452000642,0.411465163,0.476364998,0.446539929,0.419396811,0.427341744,,0.34664305,,,0.309701183,,,0.307537448,0.307354348,0.464928004,0.224493533,0.049005846,0.704657037,0.468462773,0.328011516,0.147806393,0.454415036,0.486891996,0.309675988,0.513122756,0.463287938
2015,KANSAS,20,Butler,"53,700","52,800",900,21731.6382,21367.4208,364.2174,0.016759777,0.391912866,0.379751561,0.322498486,0.146406218,0.31538706,0.385865187,0.40093214,0.376227313,,0.035695802,0.336918866,0.062169861,,0.335121516,0.24496389,0.35045336,0.075834155,0.591042328,0.452878982,0.61212048,0.412570475,,0.375936774,0.353497977,0.372506742,0.391109716,0.373758157
2015,KANSAS,20,Chautauqua,"4,200","4,110",90,1699.6812,1663.25946,36.42174,0.021428571,0.460652583,0.335023264,0.137501564,0.406978442,0.354281794,0.344748049,0.354558748,0.33026061,,,0.312062875,0.103185925,,0.297723758,0.198554933,0.530202914,0.050625821,0.558568608,0.652553996,0.537208133,0.306043211,,0.371384524,0.483132251,0.426748105,0.247529813,0.0497521
2015,KANSAS,20,Cherokee,"58,600","58,300",300,23714.5996,23593.1938,121.4058,0.005119454,0.45680423,0.191282582,0.429297084,0.497118704,0.407691673,0.335701856,0.044199905,0.118853401,,,0.293180045,,,0.125815729,0.327470896,0.248686425,0.214571314,0.090635458,0.730495296,0.332719969,0.472879998,0.387714708,0.359457225,0.43831395,0.445369108,0.340278366,0.215103219
2015,KANSAS,20,Cowley,"88,100","86,100","2,000",35652.8366,34843.4646,809.372,0.022701476,0.4109595,0.394650631,0.357861644,0.249401449,0.326154228,0.417213072,0.407055137,0.397894208,,,0.381889024,0.069092217,,0.282337696,0.405665234,0.402033489,0.079204749,0.523298524,0.6168984,0.585162868,0.413805865,,0.368936754,0.279071542,0.370999071,0.363309579,0.183587192
2015,KANSAS,20,Greenwood,"8,600","8,070",530,3480.2996,3265.81602,214.48358,0.061627907,0.521169326,0.488760953,0.233852759,0.439077851,0.393825166,0.373187778,0.354672967,0.326648354,,0.05353125,0.284528417,0.070159004,,0.299396741,0.227603853,0.42434923,0.042907372,0.521261861,0.596963235,0.612965177,0.195911304,,0.401656518,0.350194082,0.467033975,0.40975562,0.358787688
2015,KANSAS,20,Labette,"38,600","38,100",500,15620.8796,15418.5366,202.343,0.012953368,0.432642247,0.263706496,0.366627084,0.477294288,0.416495701,0.366976051,0.035548757,0.267130096,,,0.283028985,,,0.252751479,0.273233588,0.518258009,0.21693176,0.136846798,0.721105628,0.352727396,0.479940649,0.285283637,0.442425578,0.503660754,0.522340975,0.295375346,0.265331179
2015,KANSAS,20,Montgomery,"41,600","41,300",300,16834.9376,16713.5318,121.4058,0.007211538,,0.357674579,0.053507939,0.411498141,0.368938847,0.382143033,0.045460109,0.365707961,,,0.344194668,,,0.328383306,0.115326262,0.546505418,0.188335012,0.172560649,0.67963873,0.329183493,0.290471132,,0.357252715,0.423250686,,0.18605747,0.064715466
2015,KANSAS,20,Neosho,"31,000","30,800",200,12545.266,12464.3288,80.9372,0.006451613,0.478096722,0.384767195,0.304223748,0.439107476,0.401461547,0.367064775,,0.30345801,,,0.286157803,,,0.254063786,0.256911615,0.504883084,0.28041045,0.056280375,0.72493139,0.363933363,0.486019088,0.108420022,0.453772947,0.416019083,0.482436031,0.283627545,0.292159776
2015,KANSAS,20,Wilson,"43,100","42,700",400,17441.9666,17280.0922,161.8744,0.009280742,,0.386826104,0.05430457,0.383582244,0.337070122,0.298162815,,0.271029651,,,0.260843539,,,0.228575967,0.122049637,0.479148081,,,0.678255854,0.422625414,0.302668051,,0.422800203,0.37302122,,0.310654604,0.059592782
2015,KANSAS,20,Woodson,"16,000","16,000",0,6474.976,6474.976,0,0,,0.515207135,0.057587378,0.447072501,0.3819991,0.378860434,,0.345949137,,,0.305890543,,,0.319078494,0.15090445,0.477118643,,,0.693566823,0.485600002,0.520477656,,0.417473088,0.295507513,,0.24908873,0.288659579
2015,KANSAS,20,Clark,"77,300","73,020","4,280",31282.2278,29550.17172,1732.05608,0.055368693,0.238801388,0.264427841,0.212596179,0.274240187,0.41967651,0.11735472,0.443607641,0.412485217,0.37152262,0.316255547,0.044633911,0.350289769,0.316704158,0.061210391,0.404407791,0.535164793,0.524273888,0.104686663,0.546285503,0.493988488,0.387330822,0.248692804,0.030743942,0.271594084,0.295031571,0.317653909,0.330478768
2015,KANSAS,20,Finney,"173,300","164,300","9,000",70132.0838,66489.9098,3642.174,0.051933064,0.299194558,0.293084451,0.266292583,0.28058298,0.382646529,0.451066046,0.384659246,0.377747534,0.197551997,0.05423411,0.257361561,0.073076292,0.179935871,,0.33670067,0.476940046,0.490541825,0.179344428,0.21110198,,0.47078198,0.021654723,0.305339153,0.169189121,0.349788678,0.274299769,0.308563743
2015,KANSAS,20,Ford,"185,200","181,100","4,100",74947.8472,73288.6346,1659.2126,0.022138229,0.217378989,0.272557194,0.259760395,0.248070607,0.361667033,0.329497824,0.354194005,0.355519238,0.207523079,0.074422882,0.070912211,0.3040706,0.215032054,0.030613921,0.380426023,0.516429507,0.53032849,0.41543285,0.563060817,0.546197813,0.437350474,0.26790416,,0.210957475,0.235545437,0.310530847,0.330559474
2015,KANSAS,20,Grant,"100,000","76,700","23,300",40468.6,31039.4162,9429.1838,0.233,0.300582021,0.275712158,0.259016249,0.264469705,0.430017322,0.491378613,0.079261213,0.391775099,0.400611815,0.306862357,0.04686645,,0.372741786,,0.431277003,0.554262461,0.521935691,0.073180215,0.311616159,,0.434930666,0.023377677,0.279249066,0.309423215,0.348404303,0.315916181,0.295929448
2015,KANSAS,20,Gray,"143,800","141,300","2,500",58193.8468,57182.1318,1011.715,0.017385257,0.249659543,0.303681763,0.281982021,,0.395481899,,,0.373681906,0.105114535,0.105365371,0.104924404,,0.051577053,,,,0.531305141,0.162559873,0.573752603,,0.314024705,,,0.043815402,0.328864465,0.312408853,0.335550641
2015,KANSAS,20,Hamilton,"140,300","77,760","62,540",56777.4458,31468.38336,25309.06244,0.445759088,0.21280811,,,0.223856122,0.283067823,0.299792635,0.210225606,0.056838158,0.223469591,0.059150076,,0.036681297,0.301189536,,0.336764668,0.42020801,0.215560768,0.156742876,0.059888315,,0.384889793,0.037868335,0.301154593,0.287376567,0.313458919,0.121552551,
2015,KANSAS,20,Meade,"98,200","94,500","3,700",39740.1652,38242.827,1497.3382,0.037678208,0.248867433,0.297584588,0.264335291,0.281192169,0.398356549,0.079680316,0.537916765,0.403169275,0.172883233,0.371744599,0.050369267,0.459952001,0.042817608,0.06409948,0.508793343,0.547539843,0.579482036,0.049737703,0.601436864,0.48943342,0.1818145,0.279987071,0.021935865,0.12094604,0.330439198,0.329138026,0.342891676
2015,KANSAS,20,Morton,"94,200","68,600","25,600",38121.4212,27761.4596,10359.9616,0.271762208,0.243565383,0.26029876,0.272817562,0.246748654,0.287862142,0.427096506,0.204424474,0.184028774,0.318609553,0.076976497,0.05229753,,0.329091903,,0.369267182,0.443646491,0.205643765,0.132963417,0.449565948,,0.265784568,0.024787926,0.273079819,0.295849059,0.33382554,0.266634405,0.288613004
2015,KANSAS,20,Seward,"69,900","63,300","6,600",28287.5514,25616.6238,2670.9276,0.094420601,0.294775057,0.327395828,0.278266168,0.283212942,0.44417434,0.455712988,0.317170834,0.429400105,0.350611696,0.416794645,0.046462232,,0.077350398,,0.447023645,0.577728324,0.571239275,0.059620734,0.587750057,,0.282532658,0.019042778,0.314598801,0.150378507,0.337526861,0.33930365,0.335998921
2015,KANSAS,20,Stevens,"86,000","74,800","11,200",34802.996,30270.5128,4532.4832,0.130232558,0.335449937,0.306879192,0.293742556,0.284873295,0.424398659,0.470422913,0.327959216,0.344198641,0.368262811,0.341814415,0.044970124,,0.377207781,,0.420190521,0.533536895,0.494859067,0.109102794,0.53316547,,0.427498774,0.028176791,0.31223793,0.304984021,0.33719831,0.328749959,0.317258056
2015,KANSAS,20,Gove,"113,700","101,640","12,060",46012.7982,41132.28504,4880.51316,0.106068602,0.246581861,0.164522228,0.250056319,0.219550057,0.327323384,0.252390232,0.421193701,0.314391043,0.257542309,0.053808406,0.26140123,0.050810392,0.250089266,,0.24970214,0.296348017,0.33309522,0.340260112,,,0.457104159,0.01963518,0.305475779,0.180984933,0.328813487,0.249388594,0.293212382
2015,KANSAS,20,Greeley,"190,400","177,360","13,040",77052.2144,71775.10896,5277.10544,0.068487395,0.223996851,,,0.238347879,0.320152339,0.34889471,0.401588494,0.078084726,0.220766078,0.05794802,,0.04176415,0.275698293,,0.292730751,0.374958304,0.133925663,0.224021502,,,0.493614552,0.086213677,0.278981198,0.27473828,0.344576789,0.093201059,
2015,KANSAS,20,Lane,"108,600","95,360","13,240",43948.8996,38590.85696,5358.04264,0.121915285,0.16642064,0.239651326,0.237975644,0.24663668,0.272666019,0.434709432,0.435200631,0.352324995,0.175610394,0.052858836,0.262905578,0.067541734,0.14395688,,0.276835963,0.384367224,0.390123806,0.241115152,0.239683025,,0.449916982,0.017040507,0.318762421,0.091187836,0.375134069,0.276182795,0.364590321
2015,KANSAS,20,Ness,"128,200","122,310","5,890",51880.7452,49497.14466,2383.60054,0.045943838,0.213757611,0.249534146,0.249215427,0.245204765,0.342893856,0.466464632,0.402073232,0.354411319,0.10090128,0.272804576,0.273225211,0.090469069,0.249796149,0.198517319,0.335844731,0.437921991,0.403688167,0.219930335,0.438164029,0.514639825,0.384777414,0.272357035,,0.126665826,0.264573355,0.229090411,0.307740664
2015,KANSAS,20,Trego,"90,400","87,280","3,120",36583.6144,35320.99408,1262.62032,0.034513274,0.273493084,0.23150726,0.262236902,0.261324924,0.286617658,0.39486367,0.351174254,0.299662857,0.130992604,0.128850172,0.25543213,0.044510604,0.257610356,0.230216865,0.278692663,0.354412344,0.341272191,0.345611523,0.443144598,0.377911783,0.422003684,0.302204376,,0.128773966,0.331121626,0.334652738,0.29162733
2015,KANSAS,20,Wallace,"105,500","100,200","5,300",42694.373,40549.5372,2144.8358,0.050236967,0.258974446,0.224809371,0.12484201,0.205136979,0.28277576,0.281925244,0.396326928,0.105854726,0.218753322,0.05728778,0.059119291,0.064834114,0.254547784,0.060118209,0.270443748,0.322324648,0.174564527,0.300402579,0.037169961,,0.483534896,0.143427005,0.296749311,0.28924716,0.327076771,0.165313337,0.339376461
2015,KANSAS,20,Wichita,"159,800","149,000","10,800",64668.8228,60298.214,4370.6088,0.067584481,0.283039872,0.255975064,0.236025997,0.241335842,0.295978757,0.362045866,0.414622133,0.178280203,0.258775375,0.050186334,0.188781199,0.052209147,0.269579243,,0.288297481,0.387115292,0.268348494,0.250157647,0.027210185,,0.540110145,0.02105254,0.289464829,0.290737369,0.340522158,0.153794009,0.264053528
2015,KENTUCKY,21,Bourbon,"1,700",950,750,687.9662,384.4517,303.5145,0.441176471,0.799358385,,0.519838454,0.201830965,0.215957687,0.288622381,0.245666,0.272297744,,0.154401511,0.241269917,0.028457668,,-0.015460048,,0.358918205,,0.694154391,0.590396521,0.17289522,,0.473338359,0.2273634,0.384694468,0.258427794,0.459828002,0.558413406
2015,KENTUCKY,21,Clark,500,90,410,202.343,36.42174,165.92126,0.82,0.667532814,,0.437168145,0.27454412,0.059612008,0.428089203,0.413458294,0.434258223,,,0.408245755,0.022541182,,0.000612645,,0.44464588,,0.674844674,0.631176439,0.158038666,,0.465105603,0.410446377,0.353307424,0.471374279,0.161241183,0.658155899
2015,KENTUCKY,21,Fayette,"1,100",260,840,445.1546,105.21836,339.93624,0.763636364,0.751544965,,0.446511632,0.221199454,0.148815925,0.133744277,0.329503653,0.319944193,,,0.19379846,0.030547051,,-0.011181778,,0.323463038,,0.632295181,0.536755363,0.166671669,,0.417015495,0.535321276,0.375688715,0.279527875,0.521404234,0.623428165
2015,KENTUCKY,21,Harrison,700,270,430,283.2802,109.26522,174.01498,0.614285714,0.776106812,,0.351671968,0.166625368,0.236199739,0.064691337,0.193750588,0.258411594,,0.221644804,0.188329832,0.042146254,,-0.008169789,,0.307224823,,0.70969891,0.393321517,0.137531663,,0.494682389,0.07402943,0.387276875,0.421812954,0.269073448,0.654673408
2015,KENTUCKY,21,Lincoln,"2,200",260,"1,940",890.3092,105.21836,785.09084,0.881818182,0.431182145,,0.514056147,0.300736151,0.035686131,0.332300516,0.342814991,0.368548669,,,0.197216323,0.042455101,,0.003569985,,0.464703783,,0.61866145,0.143410442,0.22383277,,0.451643703,0.537628502,0.386953757,0.427279561,0.632743599,0.622805782
2015,KENTUCKY,21,Mason,"2,000",370,"1,630",809.372,149.73382,659.63818,0.815,0.770371345,,0.59402975,0.163926834,0.326464242,0.397248533,0.328741695,0.355745101,,0.14215366,0.196296511,0.029438674,,-0.014032283,,0.383308064,,0.659714361,0.560592113,0.126514232,,0.549716176,0.296778742,0.454038299,0.590802522,0.568884961,0.696382786
2015,KENTUCKY,21,Scott,"1,100",360,740,445.1546,145.68696,299.46764,0.672727273,,,0.616868437,0.280894946,0.256568426,0.036066876,0.300261556,0.315768886,,,0.152992568,0.027608987,,-0.008077938,,0.369081585,,,0.630304288,,,0.416329907,,0.230619458,,,0.620715553
2015,KENTUCKY,21,Shelby,"2,900","2,260",640,1173.5894,914.59036,258.99904,0.220689655,0.327823142,0.585801869,0.607302306,0.377943409,0.25035546,0.03016298,0.281151699,0.290996321,,0.31313511,0.15809733,0.037086475,,0.004456284,,0.334205385,0.292844281,0.57624442,0.191333669,0.440499979,0.057893731,0.212551037,0.379537251,0.132878637,0.283138891,0.387502066,0.421232481
2015,KENTUCKY,21,Washington,"3,800","2,200","1,600",1537.8068,890.3092,647.4976,0.421052632,,,0.426821592,0.115978324,0.125380277,,0.22407863,0.194743016,,0.382648097,0.090659167,0.033668774,,0.013386843,,0.328250781,,,0.076919875,,,0.36257755,,0.345102103,,,0.627984376
2015,KENTUCKY,21,Adair,"2,800",900,"1,900",1133.1208,364.2174,768.9034,0.678571429,,,0.354345552,0.226064902,0.211254254,,0.375866863,0.219472456,,,0.231276081,0.084585192,,0.032729048,,0.591896748,,,0.049812057,,,0.439102669,,0.418573906,,,0.475077306
2015,KENTUCKY,21,Barren,"5,600","1,610","3,990",2266.2416,651.54446,1614.69714,0.7125,0.118067873,0.554481651,0.437354185,0.260469695,0.349926113,,0.351203636,0.352860292,,0.414916428,0.300264817,0.097040956,,0.031537027,,0.548308583,0.469398642,0.700543022,0.619465953,0.380498912,0.203322035,0.371503213,0.434871045,0.537670006,0.55306556,0.499704519,0.573494769
2015,KENTUCKY,21,Breckinridge,"4,000","2,100","1,900",1618.744,849.8406,768.9034,0.475,0.466790347,0.589181696,0.508605623,,0.289166835,,,0.207827789,,0.41253785,0.034587565,0.177166839,,,,,0.488704718,0.691638509,0.658616595,0.546593503,0.042764128,,0.436418827,0.336963467,0.418166201,0.540944558,0.517208455
2015,KENTUCKY,21,Grayson,"2,300","1,610",690,930.7778,651.54446,279.23334,0.3,0.369474353,0.56979676,0.447714429,0.465459023,0.244220359,,0.693153708,0.309378381,,0.491396609,0.034356216,0.201658549,,0.022728856,,0.704154481,0.500343373,0.696884809,0.681317901,0.595901477,0.033496687,0.616117222,0.458901488,0.378775963,0.474751769,0.655223234,0.611127561
2015,KENTUCKY,21,Green,"1,900",410,"1,490",768.9034,165.92126,602.98214,0.784210526,0.05233656,0.305381004,0.343576518,0.316946235,0.36340845,,0.497722889,0.299430808,,0.627946702,0.219608304,0.150380804,,0.022393154,,0.579947799,0.638672146,0.761057737,0.501544138,0.449686996,0.191868384,0.376018855,0.385095658,0.433992388,0.464182021,0.412054576,0.413135431
2015,KENTUCKY,21,Hardin,"5,500","3,200","2,300",2225.773,1294.9952,930.7778,0.418181818,0.650390775,0.482256436,0.41009337,0.284480924,0.250290441,,0.253441314,0.181381983,,0.320015405,0.164657784,0.090615644,,0.013617643,,0.396633637,0.461527236,0.670621062,0.679355619,0.631251196,0.048312676,0.382151206,0.384839366,0.448039522,0.386262895,0.519380235,0.530669522
2015,KENTUCKY,21,Larue,"4,200","2,750","1,450",1699.6812,1112.8865,586.7947,0.345238095,0.15653951,0.563527612,0.486291937,0.29329142,0.320725324,,0.329503077,0.288253095,,0.358405005,0.190710099,0.050296586,,0.008586515,,0.430421145,0.441162372,0.620129317,0.595965159,0.46552401,0.142039492,0.432413994,0.484678275,0.446639272,0.421015297,0.629921827,0.562505717
2015,KENTUCKY,21,Monroe,"3,400",560,"2,840",1375.9324,226.62416,1149.30824,0.835294118,0.175185355,0.514651158,0.488334454,0.306266469,0.383142519,,0.381227272,0.32005086,,0.416840607,0.251044803,0.131747859,,0.034563396,,0.543375876,0.355796553,0.69050364,0.35064596,0.46051167,0.038460044,0.309063414,0.544105541,0.507238407,0.621580999,0.545459866,0.611230641
2015,KENTUCKY,21,Warren,"19,000","15,000","4,000",7689.034,6070.29,1618.744,0.210526316,0.152955837,0.585476322,0.50849913,0.214001585,0.164666335,,0.300309506,0.28708793,,0.302871568,0.045212063,0.104862658,,0.028424557,,0.593423385,0.377698107,0.639348438,0.639400728,0.288097713,0.209239145,0.352871258,0.408237617,0.425576412,0.426895683,0.408676788,0.491124532
2015,KENTUCKY,21,Pulaski,"7,700","3,000","4,700",3116.0822,1214.058,1902.0242,0.61038961,0.570465118,0.039746239,0.389598518,0.309336084,0.029121032,0.448536884,0.301909486,0.311256096,0.119135087,0.040397942,0.199469568,0.059249926,,0.005633181,,0.480767328,,0.632654682,0.134256058,0.243371453,,0.336214123,0.476700794,0.340285367,0.432405324,0.541252545,0.31489658
2015,KENTUCKY,21,Wayne,"2,400","1,570",830,971.2464,635.35702,335.88938,0.345833333,0.643217339,0.053595289,0.637159592,0.577363316,0.087511628,0.390984787,0.241186137,0.223689561,0.081657673,0.040294834,0.226497481,0.069687856,,0.027702838,,0.467811097,,0.754785857,0.647063084,0.165696196,,0.390079389,0.319455094,0.351465854,0.487253066,0.667117344,0.297100361
2015,KENTUCKY,21,Caldwell,"16,500","15,100","1,400",6677.319,6110.7586,566.5604,0.084848485,0.500071891,0.374870619,0.32676026,0.364033101,0.246697087,0.323246966,0.238532195,0.307364615,0.2577923,0.375134406,0.028308177,0.075478375,0.397595907,-0.016751732,0.061433094,,0.685586989,0.740720093,0.6418016,0.325295402,0.537907045,0.351184535,0.400864202,0.396485612,0.427173202,0.334976036,0.420316546
2015,KENTUCKY,21,Christian,"71,200","62,800","8,400",28813.6432,25414.2808,3399.3624,0.117977528,0.461272239,0.38844115,0.342672121,0.326501106,0.337271153,0.406602011,0.419942755,0.427248976,0.332121083,0.489466702,0.030616749,0.146625096,0.477732655,-0.000163324,0.051658062,,0.7028841,0.748521424,0.644785806,0.364962718,0.480916354,0.381055131,0.311039331,0.40727322,0.581236009,0.492791608,0.553329386
2015,KENTUCKY,21,Daviess,"9,400","7,350","2,050",3804.0484,2974.4421,829.6063,0.218085106,0.499960231,0.301186595,0.343641288,0.309545833,0.2283987,0.241779353,0.068176214,0.252753196,0.208053893,0.312419903,0.030618934,0.132341874,0.306682996,-0.020531464,0.059367667,,0.589404216,0.624604511,0.601047407,0.236790461,0.416379398,0.327373455,0.360176405,0.358675668,0.385760027,0.441117335,0.371848098
2015,KENTUCKY,21,Logan,"59,300","53,100","6,200",23997.8798,21488.8266,2509.0532,0.10455312,0.358165854,0.389582313,0.348798004,,0.133774368,,,0.353910083,,0.423796584,0.034943304,0.179037661,,,,,0.460968218,0.713790978,0.654526626,0.256160024,0.095860151,,0.23539723,0.404656037,0.276351789,0.447690703,0.46958465
2015,KENTUCKY,21,Mclean,"11,000","9,700","1,300",4451.546,3925.4542,526.0918,0.118181818,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,KENTUCKY,21,Simpson,"33,800","31,600","2,200",13678.3868,12788.0776,890.3092,0.065088757,0.28174721,0.380841888,0.351841384,,0.195900642,,,0.262749582,,0.336899544,0.040364789,0.103870915,,,,,0.423614814,0.773248419,0.750246499,0.305827108,0.223077528,,0.258217659,0.365144407,0.355773065,0.498661149,0.53118211
2015,KENTUCKY,21,Todd,"39,800","35,700","4,100",16106.5028,14447.2902,1659.2126,0.103015075,0.453190799,0.408034862,0.356702392,0.361471664,0.235431216,0.32174773,0.323621077,0.393975846,0.345186319,0.452057696,0.029679649,0.200059795,0.417093311,0.014881948,0.044590859,,0.515694872,0.714859429,0.608286468,0.26336388,0.161237836,0.395235109,0.236896329,0.397591385,0.367970305,0.601455335,0.675277219
2015,KENTUCKY,21,Union,"12,400","11,000","1,400",5018.1064,4451.546,566.5604,0.112903226,,,,0.288353922,0.240157649,0.495543643,0.075028637,,0.448304262,,,0.094558529,0.622306907,-0.006114304,0.100617886,,0.745668243,,,0.089272175,0.33288276,0.393750176,,0.405313821,0.55268653,,
2015,KENTUCKY,21,Webster,"2,400","2,150",250,971.2464,870.0749,101.1715,0.104166667,0.591995266,0.427766207,0.438309967,0.397660791,0.321465016,0.342122617,0.133127174,0.322808087,0.249911062,0.315620561,0.043973244,0.072419141,0.287587527,-0.032270621,0.062020804,,0.376111844,0.571039002,0.530174854,0.273802928,0.235849116,0.284082281,0.418532553,0.503785636,0.509602826,0.303650335,0.512777798
2015,KENTUCKY,21,Gallatin,600,340,260,242.8116,137.59324,105.21836,0.433333333,,,0.515479054,0.247773012,0.241191272,0.053277582,0.210199573,0.311524621,,,0.119819921,0.288580963,,0.004291134,,0.34041834,,,0.214235803,,,0.330624655,,0.262943949,,,0.507270503
2015,KENTUCKY,21,Oldham,600,350,250,242.8116,141.6401,101.1715,0.416666667,0.230697398,0.53730547,0.569735957,0.25213184,0.313215087,0.040462484,0.200577339,0.271535201,,0.3014115,0.265942519,0.184954586,,0.001156944,,0.375379156,0.363834083,0.411769392,0.713512205,0.325235285,,0.25525293,0.371102214,0.082302017,0.275690151,0.433444329,0.464083544
2015,KENTUCKY,21,Ballard,"16,500","14,200","2,300",6677.319,5746.5412,930.7778,0.139393939,0.5935564,0.709898331,0.622842603,0.329128606,0.313006285,0.313804837,0.080653657,0.078648782,0.291817032,,0.064144164,0.138892867,0.383269453,-0.029345368,0.272035353,,0.404505938,,0.535892796,0.044740321,0.464391672,0.223851069,,0.525535305,0.582608493,0.109463385,0.467269543
2015,KENTUCKY,21,Calloway,"20,500","18,500","2,000",8296.063,7486.691,809.372,0.097560976,,,,0.380246178,0.252076689,0.313473774,0.291403144,,0.285281202,,,0.039427786,0.349055939,0.046851069,0.056982361,,0.35389811,,,0.078234898,0.382841912,0.394129249,,0.415569888,0.721814611,,
2015,KENTUCKY,21,Carlisle,"8,800","7,600","1,200",3561.2368,3075.6136,485.6232,0.136363636,0.435977688,0.393886155,0.369335624,0.29349846,0.280794218,0.268700441,0.211072606,0.240248344,0.269319798,,0.064610296,0.116218061,0.309400287,-0.062241245,0.17627002,,0.455487911,,0.700251519,0.053073241,0.30769653,0.378734276,,0.755931163,0.817620669,0.458997541,0.838689075
2015,KENTUCKY,21,Fulton,"10,900","9,800","1,100",4411.0774,3965.9228,445.1546,0.100917431,0.428973186,0.389645071,0.322156607,0.19244842,0.204721277,0.244270933,0.194347692,0.113648122,0.242116036,,0.086434657,0.322361475,0.335233117,0.017993921,,0.040637288,0.712630214,,0.743462753,0.057166504,0.373121198,0.307817238,,0.360154135,0.46643505,0.645884883,0.846134393
2015,KENTUCKY,21,Graves,"34,600","30,200","4,400",14002.1356,12221.5172,1780.6184,0.12716763,0.52315849,0.351413652,0.305022858,0.260255068,0.260716223,0.279132309,0.250425184,0.305960136,0.288701686,,0.068012457,0.083823682,0.375403719,-0.028417627,0.129652576,,0.561695112,,,0.06072683,0.313391527,0.228851998,,0.463704842,0.607035254,0.558135083,0.870710047
2015,KENTUCKY,21,Hickman,"20,600","18,600","2,000",8336.5316,7527.1596,809.372,0.097087379,0.421774103,0.404698076,0.336203562,0.268192096,0.254938115,0.256962038,0.223098609,0.102052918,0.255672808,,0.052832081,0.304172933,0.322532716,-0.024497861,0.240165168,0.034107466,0.631881565,,0.718408768,0.046214325,0.454656169,0.360387306,,0.519363241,0.639560676,0.678053297,0.864463706
2015,KENTUCKY,21,Marshall,"6,800","5,500","1,300",2751.8648,2225.773,526.0918,0.191176471,,,,0.271061321,0.241584297,0.471602378,0.345950777,,0.374906553,,,0.043788852,0.597050736,-0.030019625,0.104492587,,0.515840336,,,0.058384264,0.349859602,0.395001877,,0.311435759,0.423172278,,
