Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,Aug-20,09-Mar,Sep-17,10-Jan,Oct-15,Oct-29,11-Dec,Nov-26,12-Oct,Dec-24,01-Jul,Jan-21,02-Apr,Feb-18,03-Apr,Mar-18,04-Jan,Apr-15,Apr-29,May-13,May-27,06-Oct,Jun-24,07-Aug,Jul-22,08-May,Aug-19,03-Mar,Mar-17,Mar-31,Apr-14,Apr-28,05-Dec,May-26,06-Sep,Jun-23,07-Jul,Jul-21,08-Apr,Aug-18
2016,TEXAS,48,Wheeler,"19,300","6,000","13,300",7810.4398,2428.116,5382.3238,0.689119171,0.346136841,0.315876826,0.267637044,0.287290137,,0.360528129,0.381254056,0.064853048,0.396900429,0.05858476,0.18627427,0.325664878,0.345367027,0.377468723,,,,,,,,,,,,,,0.406711646,0.415487025,0.39207606,0.374230433,0.314486066,0.27552897,,0.356061669,0.35945494,0.336899265,0.286294826,0.278412726,0.30535912
2016,TEXAS,48,Wichita,"89,300","68,000","21,300",36138.4598,27518.648,8619.8118,0.238521837,0.281649222,0.277878122,0.265365808,0.258518453,0.255468341,0.087454682,0.249676716,0.443612593,0.466522449,0.467699766,0.168164574,0.254272391,0.46989151,0.501802011,,,,,,,,,,,,,,0.594727321,0.568261477,0.390168545,0.425541077,0.404066405,,0.023870903,0.289163515,0.361243249,0.308885581,0.320450068,0.257187484,0.216382785
2016,TEXAS,48,Wilbarger,"153,400","105,800","47,600",62078.8324,42815.7788,19263.0536,0.31029987,0.24851246,0.271806523,0.209393728,0.26176248,0.238214914,0.286523739,0.233485166,0.355649674,0.386175022,0.332147398,0.377937494,0.190792584,0.39750595,0.465121421,,,,,,,,,,,,,,0.51913168,0.527680282,0.31072828,0.475859262,0.390013267,,0.074502067,0.305021386,0.333333475,0.289800386,0.314159144,0.305044013,0.313683232
2016,TEXAS,48,Bexar County,"4,300","2,450","1,850",1740.1498,991.4807,748.6691,0.430232558,0.11036003,0.235318783,0.251969762,0.161851449,0.237205484,0.295647354,,0.294486302,0.128997485,0.374330451,0.46044508,0.500333669,0.355439585,0.094767199,,,,,,,,,,,,,,,0.425514304,0.532124036,0.114756582,0.37165949,,0.280402716,0.325823207,0.303434532,0.297190644,0.288395675,0.299117767,0.397544874
2016,TEXAS,48,Caldwell County,"1,600","1,300",300,647.4976,526.0918,121.4058,0.1875,0.090604859,0.230674397,0.203567915,0.144158708,,0.286772262,0.282879091,,0.073780952,,0.501462188,0.52254291,0.521553768,0.090556643,,,,,,,,,,,,,,,0.260596378,0.082973461,0.232937509,0.383591476,,0.159419861,0.315926149,,,0.307719877,0.295027222,0.376990275
2016,TEXAS,48,Guadalupe,"9,500","4,300","5,200",3844.517,1740.1498,2104.3672,0.547368421,0.04697232,0.232240478,0.231626131,0.145851223,,0.281811326,,,0.050849723,,0.535502179,0.560775557,0.364008118,0.10452004,,,,,,,,,,,,,,,,0.157305325,,0.363855159,,0.209510296,0.324353002,,,0.286503934,0.321565748,0.449350748
2016,TEXAS,48,Hays,"1,800","1,250",550,728.4348,505.8575,222.5773,0.305555556,0.042722239,0.22943975,0.206297759,0.150152104,,0.276802946,,,0.063890211,,0.504350461,0.518589576,0.508596513,0.08587126,,,,,,,,,,,,,,,,0.029136486,,0.374851064,,0.240091514,0.283446749,,,0.266392933,0.298818578,0.412927836
2016,TEXAS,48,Medina,"14,400","10,800","3,600",5827.4784,4370.6088,1456.8696,0.25,0.296792388,0.238821666,0.249386534,0.126393171,0.231126821,0.237819418,,0.323471904,0.349612935,0.299672311,0.24201205,0.513576691,0.524938902,0.06617783,,,,,,,,,,,,,,,0.540104222,0.27317552,0.248836652,0.342947928,,0.212413515,0.324182525,0.291710919,0.280480856,0.179818358,0.172030394,0.201871434
2016,TEXAS,48,Travis,"2,000",950,"1,050",809.372,384.4517,424.9203,0.525,0.047774499,0.230743302,0.213628563,0.177777353,,0.192938284,,,0.127323504,,0.417419013,0.421695254,0.30103341,0.116425875,,,,,,,,,,,,,,,,0.020122176,,0.374269334,,0.186726906,0.321827139,,,0.321545009,0.306444922,0.343788966
2016,TEXAS,48,Wilson,"2,000","1,400",600,809.372,566.5604,242.8116,0.3,0.079479404,0.238401447,0.23708523,0.152515477,,0.340948925,,,0.241906807,,0.548517567,0.54764685,0.43889382,0.256514032,,,,,,,,,,,,,,,,0.16797553,,0.370547197,,0.175148988,0.344470067,,,0.33201164,0.325946021,0.436904099
2016,TEXAS,48,Frio County,"5,700","5,000",700,2306.7102,2023.43,283.2802,0.122807018,0.37653465,0.271456838,0.32125965,0.107164099,0.305319795,0.330470331,,0.28652326,0.376622901,0.362965632,0.300983626,0.433312214,0.411979017,0.050938867,,,,,,,,,,,,,,,0.530301605,0.215925082,0.120432497,0.348457549,,0.256452369,0.290712666,0.314555895,0.322155267,0.272293828,0.226309824,0.25124484
2016,TEXAS,48,Zavala County,"13,700","11,800","1,900",5544.1982,4775.2948,768.9034,0.138686131,0.296368179,0.218460819,0.257316596,,0.177439234,0.270463465,,0.332327586,0.427867913,0.187174717,0.418152216,,0.50032428,,,,,,,,,,,,,,,,0.554726395,0.128120101,0.127442115,0.338657393,,0.234298974,0.174122131,0.289458333,0.280481901,0.097912565,0.132422003,0.066761454
2016,TEXAS,48,Bailey,"43,200","16,000","27,200",17482.4352,6474.976,11007.4592,0.62962963,,,0.280317632,,0.089315142,0.374397708,0.420132679,0.203413107,,,0.363859963,0.100557693,0.388599806,0.426479925,,,,,,,,,,,,,,0.423060407,0.434838577,,,0.300936044,,0.183643373,0.285025091,0.295073635,0.277999625,,,0.276308842
2016,TEXAS,48,Cochran,"9,100","3,400","5,700",3682.6426,1375.9324,2306.7102,0.626373626,0.347071792,0.314284045,0.27919472,0.348776562,0.140706423,0.288410919,0.32307019,0.258664315,0.338835095,,0.313228195,0.127182538,0.331592275,0.355708317,,,,,,,,,,,,,,0.373163319,0.350384896,0.376194447,0.376004896,0.312663019,0.255950881,0.215558595,0.256596325,0.249669636,0.254053388,0.210513147,0.235002221,0.261851461
2016,TEXAS,48,Crosby,"26,700","9,400","17,300",10805.1162,3804.0484,7001.0678,0.647940075,0.344487576,0.345787498,0.326372655,0.279594282,,0.25825472,0.107454667,0.291251655,0.294220497,0.14720585,0.095595926,0.292186886,0.237156546,0.319234657,,,,,,,,,,,,,,0.238899725,0.407301414,0.384558583,0.369195519,0.297734442,0.16067173,,0.275370042,0.250121849,0.248883439,0.228025475,0.15379767,0.238011791
2016,TEXAS,48,Glasscock County,"8,300","6,000","2,300",3358.8938,2428.116,930.7778,0.277108434,0.286275695,0.248830748,0.226180215,0.192457466,,0.201608364,0.153678738,0.041335211,0.340692465,0.278232158,0.338049951,0.402339241,0.480952432,0.453045662,,,,,,,,,,,,,,0.316729519,0.525001827,0.412002484,0.374875762,0.251883117,0.198330569,,0.199201066,0.219733913,0.223800072,0.169802507,0.093129785,0.141680735
2016,TEXAS,48,Hockley,"14,500","2,000","12,500",5867.947,809.372,5058.575,0.862068966,0.252006868,0.28150197,0.268147978,0.27000012,0.210212838,0.39894151,0.407304254,0.427757235,0.417069867,,0.27378359,0.344956992,0.35051961,0.372182038,,,,,,,,,,,,,,0.365729697,0.370809121,0.348458942,0.322496916,0.292968831,0.246030276,0.246472534,0.311501591,0.289321292,0.268839596,0.253471393,0.265739337,0.248987799
2016,TEXAS,48,Howard,"8,400","1,200","7,200",3399.3624,485.6232,2913.7392,0.857142857,0.283791246,0.264129883,0.256836329,0.232684956,,0.253187888,0.201004461,0.210191104,0.308998789,0.316562939,0.218402733,0.306617589,0.329617031,0.330426766,,,,,,,,,,,,,,0.287357109,0.346435527,0.316671735,0.315353664,0.257869989,0.133687609,,0.255416394,0.282850041,0.28724525,0.251159577,0.141783966,0.261897127
2016,TEXAS,48,Lamb,"42,300","11,400","30,900",17118.2178,4613.4204,12504.7974,0.730496454,0.22674326,0.323126148,0.301463143,0.377264484,0.239214076,0.459198768,0.487321174,0.482866552,0.48266227,,0.397479378,0.397867481,0.420236712,0.451605925,,,,,,,,,,,,,,0.360798211,0.501918227,0.480993486,0.457286696,0.378316482,0.307885353,0.261539533,0.308782946,0.323833405,0.302908573,0.273344358,0.313227547,0.310065012
2016,TEXAS,48,Lubbock,"13,000","2,200","10,800",5260.918,890.3092,4370.6088,0.830769231,0.27194242,0.315832955,0.291684948,0.277096502,0.140606372,0.316169323,0.096185268,0.361221346,0.351577325,,0.103161899,0.324038377,0.305374492,0.345995719,,,,,,,,,,,,,,0.227074617,0.397770894,0.388879966,0.384012185,0.305207507,0.24931688,0.323027271,0.296749521,0.279281287,0.267392845,0.251802688,0.284266069,0.290966998
2016,TEXAS,48,Lynn County,"11,600","4,900","6,700",4694.3576,1982.9614,2711.3962,0.577586207,0.333471575,0.32978034,0.295904447,0.28531358,,0.218051247,0.077817204,0.31746513,0.30940299,,0.134324586,0.281967487,,0.317814769,,,,,,,,,,,,,,0.32615375,0.372636211,0.366012346,0.369209327,0.309202758,0.231479475,,0.281935097,0.264018287,0.276088141,0.244353657,0.285993722,0.28675888
2016,TEXAS,48,Baylor,"127,900","63,900","64,000",51759.3394,25859.4354,25899.904,0.50039093,0.231013967,0.207892146,0.225320018,0.232069753,0.222932449,0.260110842,0.350226476,0.402726736,0.4487584,0.434526902,0.380978212,0.104543324,0.455356143,0.463896202,,,,,,,,,,,,,,0.473466798,0.518289659,0.058600445,0.436060192,0.35927773,,0.077466164,0.242955781,0.255722296,0.254050898,0.245103485,0.221308473,0.209319584
2016,TEXAS,48,Coleman,"47,000","23,000","24,000",19020.242,9307.778,9712.464,0.510638298,0.281109081,0.232442364,0.206480395,0.248082502,0.227374872,0.089037768,0.264036413,0.315436012,0.335147747,0.353028208,0.108749698,,0.369361431,0.084963549,,,,,,,,,,,,,,0.409520544,0.397872694,0.118878558,0.26272661,0.372303127,0.071066128,0.267079917,0.310931897,0.321239422,0.326338264,0.189764598,0.246038466,0.204907387
2016,TEXAS,48,Haskell,"178,200","109,200","69,000",72115.0452,44191.7112,27923.334,0.387205387,0.212528653,0.287520606,0.232718103,0.27651605,0.212377022,0.25600293,0.261246951,0.370277089,0.405781083,0.257286494,0.326935086,0.047703449,0.364417605,0.409954943,,,,,,,,,,,,,,0.43126918,0.478736988,0.04328354,0.397301201,0.324019347,,0.171193605,0.268063,0.281476699,0.252918768,0.220280057,0.249105649,0.220136913
2016,TEXAS,48,Jones,"144,500","79,500","65,000",58477.127,32172.537,26304.59,0.44982699,0.297581525,0.280242628,0.233577964,0.272368958,0.235979625,0.252354506,0.24510444,0.290515209,0.307311801,0.197163574,0.293937535,0.029638749,0.312066325,0.379114902,,,,,,,,,,,,,,0.391223357,0.456407556,0.159053828,0.35651021,0.226575952,0.034222297,0.245029998,0.303623468,0.307656456,0.313677584,0.279939259,0.254840538,0.131059221
2016,TEXAS,48,Knox,"176,800","90,800","86,000",71548.4848,36745.4888,34802.996,0.486425339,0.21551193,0.270127306,0.14078265,0.249876694,0.241403621,0.256427576,0.289356575,0.368214859,0.399707792,0.277683338,0.343764963,0.107695451,0.401591374,0.461480945,,,,,,,,,,,,,,0.369238607,0.489108254,0.054826083,0.442032981,0.360138898,,0.274594944,0.297042481,0.289911944,0.273436017,0.252131264,0.24563809,0.22979546
2016,TEXAS,48,Nolan,"25,300","9,000","16,300",10238.5558,3642.174,6596.3818,0.644268775,,0.335002666,0.09321458,0.299541891,,0.243572466,0.218844264,,,0.078073609,0.267461065,0.026689041,0.271255155,0.359645166,,,,,,,,,,,,,,0.295153067,,,0.186993477,0.062721489,0.022346664,,0.313510502,0.31814027,,,0.254805221,0.151813803
2016,TEXAS,48,Runnels,"126,200","84,200","42,000",51071.3732,34074.5612,16996.812,0.332805071,0.289774944,0.276024015,0.197002374,0.251830121,0.235430464,0.23192204,0.229731611,0.265803667,0.28909437,0.163480774,0.313745,,0.378993531,0.455757079,,,,,,,,,,,,,,0.493420846,0.453547781,0.087464487,0.359511612,0.206870479,0.037092734,0.294940213,0.297284971,0.335443634,0.296371594,0.247869419,0.253522395,0.125801546
2016,TEXAS,48,Scurry,"14,500","3,500","11,000",5867.947,1416.401,4451.546,0.75862069,0.290746281,0.286455564,0.194834023,0.26100626,,0.24470692,0.253904868,0.173366292,0.277395631,0.21113196,0.271675096,0.176772721,0.285012553,0.31159203,,,,,,,,,,,,,,0.325389117,0.33056183,0.315202108,0.223716593,0.202558762,0.038903866,,0.317878292,0.310477187,0.298938627,0.217108896,0.251541512,0.153877872
2016,TEXAS,48,Taylor,"72,200","41,100","31,100",29218.3292,16632.5946,12585.7346,0.430747922,0.273090041,0.258951511,0.138224789,0.241541751,0.225098858,0.248516856,0.260148007,0.306116081,0.321834147,0.192314248,0.305311402,0.027554219,0.327024608,0.406321714,,,,,,,,,,,,,,0.34666942,0.482370664,0.142924116,0.414692951,0.287693465,0.037834222,0.228862876,0.346899512,0.337721683,0.310116388,0.276216734,0.267647419,0.131026896
2016,VIRGINIA,51,Amelia,"1,700","1,010",690,687.9662,408.73286,279.23334,0.405882353,0.580341535,0.400823805,0.539405525,0.481858058,0.425112029,0.139171546,0.518253773,0.340276072,,0.02769469,0.159449573,0.280662875,0.38640323,,,,,,,,,,,,,,,0.269001492,0.612899656,0.680681879,0.658676787,,0.507135239,0.535818861,0.523932725,0.553060087,0.556728119,0.4375136,0.528779218,0.5888309
2016,VIRGINIA,51,Appomattox,"1,100",930,170,445.1546,376.35798,68.79662,0.154545455,0.529592075,0.368003677,,0.368644617,,,0.12333058,0.142255302,,0.027164274,0.086852067,0.481056187,0.019315571,,,,,,,,,,,,,,,0.531418861,,0.621896303,0.610592122,,0.067059597,0.410483964,,0.024634065,0.430725863,0.480150582,0.550974139,0.573523303
2016,VIRGINIA,51,Bedford,"1,100",850,250,445.1546,343.9831,101.1715,0.227272727,0.534978864,0.361387374,,0.358294739,0.380517611,0.320596529,0.038733564,0.425559528,,0.019970387,0.055540209,0.260242325,-0.052089651,0.042601125,,,,,,,,,,,,,,0.433966034,0.068769638,0.658688324,0.662662768,,0.483071103,0.43729929,0.429248068,0.104240048,0.418938498,0.519926342,0.51831793,0.52287033
2016,VIRGINIA,51,Caroline,"8,500","7,750",750,3439.831,3136.3165,303.5145,0.088235294,0.592444728,0.413879203,0.371857999,0.437643582,0.299317256,0.080614378,0.368933251,0.392569268,0.093023256,0.036001036,0.17049363,0.03229876,0.037559822,,,,,,,,,,,,,,,,0.623875628,,,,0.415195101,0.170606673,0.308061116,0.371598108,0.424353345,0.488713829,0.559592843,0.539029673
2016,VIRGINIA,51,Hanover,"7,600","7,400",200,3075.6136,2994.6764,80.9372,0.026315789,0.642535628,0.611878181,0.509921667,0.636295276,0.409682905,0.207528089,0.501620191,0.41163381,0.207284543,0.033136784,0.236241848,0.107091435,0.046053118,,,,,,,,,,,,,,,0.32275237,0.62513955,0.640321652,0.590249848,,0.593860919,0.470603186,0.394779865,0.44707649,0.493220075,0.514940899,0.626577719,0.448455444
2016,VIRGINIA,51,Orange,"1,000",590,410,404.686,238.76474,165.92126,0.41,0.577964343,0.437823363,0.329410389,0.428888406,0.378769628,0.426150128,0.334357476,0.430939058,0.053504468,0.041809224,0.256164265,0.041678114,0.061085991,,,,,,,,,,,,,,,0.338063789,0.575628778,0.540969096,0.720326136,,0.356656368,0.591137732,0.436113114,0.410736418,0.550974422,0.549790417,0.601967713,0.668173428
2016,VIRGINIA,51,Powhatan,700,580,120,283.2802,234.71788,48.56232,0.171428571,0.582123814,0.635865063,0.545064771,0.425652055,0.399836688,0.275028192,0.448850204,0.23955837,,0.031214395,0.228882665,0.207423596,0.056457581,,,,,,,,,,,,,,,0.297975336,0.562908601,0.60989831,0.65587693,,0.487972791,0.617788734,0.485744153,0.445824287,0.452449315,0.433626067,0.52359099,0.577526778
2016,VIRGINIA,51,Accomack,"14,400","14,100",300,5827.4784,5706.0726,121.4058,0.020833333,0.620843282,0.088719442,0.191845521,0.350759743,,0.226987096,0.291311204,0.024691358,0.540000964,0.073252446,,0.602205446,,0.557296278,,,,,,,,,,,,,,0.530545241,0.554957628,0.738388958,0.473525172,0.573937718,0.675486485,,0.48453041,0.323898214,0.318374117,0.260539404,0.459207886,0.507753347
2016,VIRGINIA,51,Charles City,"5,400","5,300",100,2185.3044,2144.8358,40.4686,0.018518519,,,0.370591995,,0.450286503,0.080379213,0.61449197,0.06456602,0.740740741,,,0.055328686,0.516650239,,,,,,,,,,,,,,,0.051786413,0.625630236,0.750210252,0.161874155,0.744765854,0.696073835,0.424989125,0.112569633,0.417909666,0.424382788,,,0.112513997
2016,VIRGINIA,51,Essex,"9,100","9,000",100,3682.6426,3642.174,40.4686,0.010989011,,,0.386886138,,0.336225332,0.075428566,0.419984566,0.100125469,,,,0.029837399,0.049754589,,,,,,,,,,,,,,,,0.631712893,,,,0.618429406,0.30344624,0.204908946,0.363281278,0.420886438,,,0.756068441
2016,VIRGINIA,51,King and Queen,"3,700","3,300",400,1497.3382,1335.4638,161.8744,0.108108108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VIRGINIA,51,King George,600,580,20,242.8116,234.71788,8.09372,0.033333333,,,0.474597213,,0.549599208,0.084189377,0.541275123,0.570210547,,,,0.031075254,0.038290745,,,,,,,,,,,,,,,,0.648464415,,,,0.401894109,0.177812285,0.302097986,0.448635228,0.452738191,,,0.494284045
2016,VIRGINIA,51,King William County,"7,000","6,900",100,2832.802,2792.3334,40.4686,0.014285714,,,0.565117743,,0.491463126,0.10760914,0.47567274,0.124620316,,,,0.06388288,0.066894237,,,,,,,,,,,,,,,,0.517028261,,,,0.471218748,0.430698197,0.397714401,0.601581149,0.582109848,,,0.566050154
2016,VIRGINIA,51,Middlesex,"3,100","3,020",80,1254.5266,1222.15172,32.37488,0.025806452,0.124879791,0.46153569,0.696964018,0.429991106,0.652298851,0.473275862,0.42651142,0.050241335,0.391531759,0.050593116,,0.377503887,0.045947971,0.387665782,,,,,,,,,,,,,,0.083665339,0.485020152,0.510162897,0.176393818,0.63772054,0.727819355,0.289010125,0.774319906,0.772869763,0.765933174,0.768171141,0.720552224,0.714285714
2016,VIRGINIA,51,Northampton,"12,900","11,300","1,600",5220.4494,4572.9518,647.4976,0.124031008,0.359024186,0.047488733,0.399979218,0.298396996,,0.268243024,0.270489693,,0.442663479,0.082649623,,0.560666839,,0.53193702,,,,,,,,,,,,,,0.325403922,0.606842244,0.673067388,0.404910276,0.646957712,0.590730901,,0.398644632,0.203197703,0.347932828,0.437526736,0.454389406,0.411029795
2016,VIRGINIA,51,Northumberland,"8,700","8,600",100,3520.7682,3480.2996,40.4686,0.011494253,0.535312412,0.192208996,0.449335715,0.356911164,0.454974286,0.413740449,0.437723696,0.076795231,0.455820278,0.049441235,,0.406672614,0.068437921,0.495336653,,,,,,,,,,,,,,0.091665683,0.582045372,0.583582541,0.266858621,0.626962104,0.409952487,0.444390709,0.610250895,0.540873735,0.566324559,0.558566156,0.77213131,0.756980563
2016,VIRGINIA,51,Westmoreland,"8,900","8,500",400,3601.7054,3439.831,161.8744,0.04494382,0.514126613,0.374197006,0.40623503,0.482438172,0.354439778,0.111403929,0.507612608,0.331920461,0.453586648,0.06688388,,0.078670619,0.053811061,0.454171643,,,,,,,,,,,,,,0.132962565,0.664091001,0.496538156,0.082971243,0.555874515,0.344677357,0.658610399,0.416770142,0.395534195,0.463628256,0.539394026,0.64902093,0.70214204
2016,VIRGINIA,51,Fauquier,"1,100",830,270,445.1546,335.88938,109.26522,0.245454545,0.656616845,0.583359481,0.528386958,0.476950085,0.393273742,0.408238187,0.418340773,0.443475361,0.076297988,0.044326871,0.200138131,-0.002121706,0.109898399,,,,,,,,,,,,,,,0.433029402,0.538853237,0.127443221,0.655431117,,0.52931246,0.556087568,0.337609338,0.411161382,0.468090731,0.506423039,0.524101439,0.515687225
2016,VIRGINIA,51,Loudoun,"1,200","1,160",40,485.6232,469.43576,16.18744,0.033333333,0.461459708,0.433767021,0.513363106,0.413333748,0.285001416,0.368664005,0.435215649,0.455627515,0.147457629,0.103650482,0.241076127,-0.025273547,,,,,,,,,,,,,,,,0.197975081,0.484221726,0.132754951,0.661643633,,0.634552649,0.623255537,0.221982167,0.414829098,0.428520746,0.4382624,0.484508858,0.515119112
2016,VIRGINIA,51,Madison,800,670,130,323.7488,271.13962,52.60918,0.1625,0.660471865,0.287044945,0.041563886,0.418506984,0.43416193,0.441766266,0.037095384,0.098588234,0.035029194,0.055127444,0.28976413,0.055271559,0.045465099,,,,,,,,,,,,,,,0.558155919,0.60200696,0.525481156,0.715645782,,0.111460041,0.522540665,0.429662997,0.039922217,0.401202354,0.495307519,0.548645183,0.551465565
2016,VIRGINIA,51,Rockingham,"1,800","1,170",630,728.4348,473.48262,254.95218,0.35,0.557116716,0.179469489,0.070375216,0.412553024,0.401464319,0.438854371,0.20974147,0.098508012,0.045745783,0.262125212,0.246047275,0.030213202,0.074967208,0.043112461,,,,,,,,,,,,,,0.492264271,0.625611992,0.657423152,0.598389579,,0.095205613,0.319795438,0.481071811,0.016220967,0.385066706,0.4837536,0.487864335,0.540165022
2016,VIRGINIA,51,Shenandoah,"1,300",900,400,526.0918,364.2174,161.8744,0.307692308,0.511484261,0.203523715,0.046180738,0.43181734,,,0.045249423,0.036448341,0.053292667,0.104677352,0.123270472,-0.01775578,,,,,,,,,,,,,,,,0.221422857,,0.654454296,0.718224253,,,0.379115191,,0.084851276,0.399834806,0.425990783,0.421896483,0.482839946
2016,VIRGINIA,51,Chesapeake,"3,900","3,200",700,1578.2754,1294.9952,283.2802,0.179487179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VIRGINIA,51,Greensville,"1,600","1,400",200,647.4976,566.5604,80.9372,0.125,,,0.694669399,,0.42878677,0.067531543,0.339040024,0.033190463,,,,0.046280157,0.3671628,0.187198234,,,,,,,,,,,,,,0.032253631,0.714707042,,,0.044931068,0.624320351,0.307727831,0.098913577,0.314736244,0.510195783,,,0.052180458
2016,VIRGINIA,51,Isle of Wight,"6,700","5,490","1,210",2711.3962,2221.72614,489.67006,0.180597015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VIRGINIA,51,Mecklenburg County,"4,700","3,600","1,100",1902.0242,1456.8696,445.1546,0.234042553,0.497045226,0.475253525,0.549990178,0.495202263,0.394670822,0.090591779,0.376717745,0.183879715,0.125838134,0.011656937,0.046831238,0.36783858,0.396437344,0.10598083,,,,,,,,,,,,,,0.331923618,0.501448401,0.614958729,0.588779753,0.134585581,0.531535088,0.516146393,0.48463422,0.506552046,0.546483382,0.549090084,0.554088505,0.542920517
2016,VIRGINIA,51,Prince George,"2,800","2,500",300,1133.1208,1011.715,121.4058,0.107142857,,,0.438949446,,0.383224316,0.122557365,0.572670243,0.044264768,,,,0.031114851,0.397911899,,,,,,,,,,,,,,,,0.699007131,,,,0.64008102,0.460142588,0.139937453,0.357962764,0.429630752,,,0.030593476
2016,VIRGINIA,51,Suffolk,"5,400","5,200",200,2185.3044,2104.3672,80.9372,0.037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,VIRGINIA,51,Surry County,"4,300","4,000",300,1740.1498,1618.744,121.4058,0.069767442,0.05541376,0.753457892,0.745478503,0.264910217,0.616535322,0.303360805,0.283422349,0.046409638,0.250365413,0.098606252,,0.286174772,0.30911493,0.311218799,,,,,,,,,,,,,,0.074880246,0.688410175,0.71664756,0.076447581,0.695675074,0.615730864,0.547812973,0.426167032,0.379519281,0.357319398,0.342790356,0.36509633,0.46688841
2016,VIRGINIA,51,Sussex,"5,700","5,200",500,2306.7102,2104.3672,202.343,0.087719298,,,0.47024497,,0.257521463,0.064997403,0.465970846,0.049378747,,,,0.026761236,0.283433345,0.077206872,,,,,,,,,,,,,,0.032922605,0.686437728,,,0.050038163,0.513476319,0.344897676,0.189465817,0.336762325,0.436056437,,,0.057124022
2016,VIRGINIA,51,Charlotte,"2,700","1,890",810,1092.6522,764.85654,327.79566,0.3,0.598386683,0.4577919,0.600574969,0.453444979,0.371481422,0.060392803,0.187140991,0.260028928,0.177050398,0.017018617,0.064168487,0.382435047,0.209043651,0.078221576,,,,,,,,,,,,,,0.323476311,0.449806626,0.643735432,0.657473979,0.060649947,0.071897177,0.47967934,0.613115248,0.063872415,0.441886634,0.533105384,0.519077803,0.579116536
2016,VIRGINIA,51,Franklin County,"2,800","1,320","1,480",1133.1208,534.18552,598.93528,0.528571429,0.516207806,0.390190426,0.084760239,0.443431582,0.417140605,0.176865417,0.050678008,0.39415,0.069851684,0.016144778,0.030224105,0.257134426,-0.062191981,0.038813746,,,,,,,,,,,,,,0.381483964,0.077480507,0.639899118,0.632734343,0.098251488,0.573107618,0.453971297,0.440105704,0.354777233,0.39240944,0.515934681,0.597688492,0.603089778
2016,VIRGINIA,51,Halifax,"2,900","1,660","1,240",1173.5894,671.77876,501.81064,0.427586207,0.514411924,0.400818996,,0.442864082,,,0.27153468,0.306426014,0.136258373,0.013514819,0.038382416,0.405819827,0.271696634,,,,,,,,,,,,,,,0.309972166,,0.573198039,0.589944971,0.281782926,0.118419149,0.481914006,,0.406916563,0.388093727,0.538956641,0.529113333,0.539633496
2016,VIRGINIA,51,Nottoway,"1,300",830,470,526.0918,335.88938,190.20242,0.361538462,0.42387434,0.379426817,0.504087277,0.470758706,0.433276641,0.18540034,0.440105217,0.187360222,,0.02325741,0.090258413,0.226359872,0.393765565,,,,,,,,,,,,,,,0.136584187,0.541369663,0.598097014,0.595414346,,0.531671218,0.49764863,0.505965044,0.554558522,0.525072768,0.417234442,0.451690562,0.492964026
2016,VIRGINIA,51,Pittsylvania County,"8,100","4,500","3,600",3277.9566,1821.087,1456.8696,0.444444444,0.504948336,0.427933803,,0.425837619,0.42082087,0.179972033,0.224717489,0.311322963,0.152678158,0.017912549,0.03210777,0.340700367,0.05530322,0.042568474,,,,,,,,,,,,,,0.236854506,0.078500639,0.533268631,0.541633107,0.232701588,0.343807541,0.418507844,0.466311533,0.426051946,0.417742019,0.502079479,0.457023638,0.520279171
2016,VIRGINIA,51,Augusta,"2,100","1,100","1,000",849.8406,445.1546,404.686,0.476190476,0.493034046,0.163452342,0.047868552,0.352719855,0.356533807,0.367218347,0.194072482,0.208147665,0.047526572,0.181858572,0.166139408,0.021049339,0.192080615,0.058669409,,,,,,,,,,,,,,0.48164703,0.585304569,0.643714989,0.631732018,,0.129586787,0.387651361,0.530832809,0.045651673,0.408230198,0.445218048,0.514830414,0.543823275
2016,WASHINGTON,53,Klickitat,"31,000","30,200",800,12545.266,12221.5172,323.7488,0.025806452,0.031748698,0.162345519,0.178662298,0.090456986,0.186512329,0.150177331,0.09014443,0.044868035,0.081671168,0.069457152,0.034417103,0.125255378,0.047908572,0.107974342,,,,,,,,,,,,,,0.199406631,0.209684916,0.347730965,0.49243847,0.517929296,0.503711747,0.265219322,0.218521498,0.269387467,0.229337128,0.207919748,0.213562903,0.203483124
2016,WASHINGTON,53,Yakima County,"14,100","13,400",700,5706.0726,5422.7924,283.2802,0.04964539,0.052209055,0.208349323,0.225599594,0.111657982,0.163782463,0.077604642,0.097427217,0.018346746,0.039030424,0.061493569,0.038512302,0.032781835,0.051521111,0.201695793,,,,,,,,,,,,,,0.298376367,0.20190864,0.462861231,0.521363212,0.574760028,0.558330207,0.384434758,0.450409232,0.329932811,0.253554213,0.239436048,0.240162572,0.22038155
