year,planting_date,harvesting_date,state,state_ansi,ag_district,ag_district_code,county,county_ansi,commodity,acres_planted,acres_harvested,yield,soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd,average_price,year_open,year_high,year_low,year_close,production,loss_perc,crop_health,land_use,harvesting_long_date,planting_long_date,value,yearly_income
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,130000,126090,42.7,23.0,0.4,1550.0,Loam,2433.1,2.9,762.7,4.9757,4.335,5.745,4.165,5.0325,146532114.28800002,0.03,0.97,52610.28,2018-07-15,2013-09-10,4.885,715809378.29688
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,WHEAT,87500,86000,29.5,23.0,0.4,1530.0,Loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,69046992.0,0.02,0.98,35410.76,2018-07-15,2013-09-10,4.885,337294555.91999996
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,2500,2480,50.6,24.0,0.4,1540.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,3415281.4080000003,0.01,0.99,1011.74,2018-07-15,2013-09-10,4.885,16683649.67808
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,5800,5800,54.3,26.0,0.6,1530.0,Silty clay loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,8571407.040000001,0.0,1.0,2347.23,2018-07-15,2013-09-10,4.885,41871323.3904
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,24200,22300,25.9,26.0,0.6,1530.0,Silty clay loam,2546.7,17.4,552.6,4.9757,4.335,5.745,4.165,5.0325,15719145.120000001,0.08,0.92,9793.61,2018-07-15,2013-09-10,4.885,76788023.9112
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,3100,2750,46.2,26.0,0.6,1540.0,Silty clay loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,3457792.8000000007,0.11,0.89,1254.55,2018-07-15,2013-09-10,4.885,16891317.828
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,7200,7070,32.6,26.0,0.6,1550.0,Clay loam,2546.7,17.4,552.6,4.9757,4.335,5.745,4.165,5.0325,6272798.112000001,0.02,0.98,2913.8,2018-07-15,2013-09-10,4.885,30642618.77712
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,3200,3150,54.6,25.0,0.6,1540.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,4680879.84,0.02,0.98,1295.02,2018-07-15,2013-09-10,4.885,22866098.0184
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,WHEAT,3200,3200,43.8,26.0,0.4,1530.0,Clay loam,2520.0,5.0,635.0,4.9757,4.335,5.745,4.165,5.0325,3814594.56,0.0,1.0,1295.02,2018-07-15,2013-09-10,4.885,18634294.4256
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,COFFEY,31,WHEAT,8900,8830,49.2,26.0,0.4,1540.0,Clay loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,11823610.176,0.01,0.99,3601.78,2018-07-15,2013-09-10,4.885,57758335.70976
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,6300,6300,42.4,25.0,0.6,1540.0,Clay loam,2558.3,0.0,586.1,4.9757,4.335,5.745,4.165,5.0325,7269937.92,0.0,1.0,2549.58,2018-07-15,2013-09-10,4.885,35513646.739199996
2018,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,6100,6060,44.6,25.0,0.6,1540.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,7355831.616,0.01,0.99,2468.64,2018-07-15,2013-09-10,4.885,35933237.44416
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,113600,112680,30.9,23.0,0.4,1580.0,Loam,2832.5,14.1,543.4,4.9757,4.335,5.745,4.165,5.0325,94760995.392,0.01,0.99,45973.29,2018-07-15,2013-09-10,4.885,462907462.48992
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,86200,79100,25.1,20.0,0.2,1500.0,Loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,54034918.56,0.08,0.92,34884.66,2018-07-15,2013-09-10,4.885,263960577.1656
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,155900,153760,43.5,20.0,0.4,1570.0,Sandy clay loam,1211.9,0.0,249.4,4.9757,4.335,5.745,4.165,5.0325,182035848.96,0.01,0.99,63091.87,2018-07-15,2013-09-10,4.885,889245122.1696
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,131500,130600,30.7,25.0,0.4,1570.0,Clay loam,2546.7,17.4,552.6,4.9757,4.335,5.745,4.165,5.0325,109120374.72,0.01,0.99,53217.32,2018-07-15,2013-09-10,4.885,533053030.50719994
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLIS,51,WHEAT,88100,85220,32.5,21.0,0.2,1540.0,Loam,1332.2,2.6,326.9,4.9757,4.335,5.745,4.165,5.0325,75378794.4,0.03,0.97,35653.58,2018-07-15,2013-09-10,4.885,368225410.644
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLSWORTH,53,WHEAT,81100,80550,45.1,22.0,0.4,1550.0,Loam,2832.5,14.1,543.4,4.9757,4.335,5.745,4.165,5.0325,98870420.88000001,0.01,0.99,32820.72,2018-07-15,2013-09-10,4.885,482982005.99880004
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MARION,115,WHEAT,112500,110790,36.6,24.0,0.4,1560.0,Clay loam,1590.4,0.0,344.1,4.9757,4.335,5.745,4.165,5.0325,110358539.42400001,0.02,0.98,45528.13,2018-07-15,2013-09-10,4.885,539101465.08624
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,186800,185520,42.4,21.0,0.4,1570.0,Sandy clay loam,2832.5,14.1,543.4,4.9757,4.335,5.745,4.165,5.0325,214082362.368,0.01,0.99,75596.92,2018-07-15,2013-09-10,4.885,1045792340.1676799
2018,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSSELL,167,WHEAT,72500,68400,33.3,21.0,0.4,1550.0,Loam,2462.0,7.2,528.7,4.9757,4.335,5.745,4.165,5.0325,61990427.52,0.06,0.94,29340.35,2018-07-15,2013-09-10,4.885,302823238.4352
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,WHEAT,83400,80000,32.7,22.0,0.4,1530.0,Loam,2232.3,2.9,677.1,4.9757,4.335,5.745,4.165,5.0325,71197056.0,0.04,0.96,33751.52,2018-07-15,2013-09-10,4.885,347797618.56
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,101000,98700,40.1,22.0,0.4,1530.0,Loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,107717389.92,0.02,0.98,40874.14,2018-07-15,2013-09-10,4.885,526199449.7592
2018,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLAY,27,WHEAT,57700,56280,41.2,26.0,0.4,1550.0,Clay loam,2433.1,2.9,762.7,4.9757,4.335,5.745,4.165,5.0325,63106718.976,0.02,0.98,23350.87,2018-07-15,2013-09-10,4.885,308276322.19776
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,2100,2040,36.1,24.0,0.4,1540.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,2004295.104,0.03,0.97,849.86,2018-07-15,2013-09-10,4.885,9790981.583039999
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ELK,49,WHEAT,4000,3920,43.4,25.0,0.6,1530.0,Clay loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,4630203.648,0.02,0.98,1618.78,2018-07-15,2013-09-10,4.885,22618544.82048
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,4100,4030,53.1,25.0,0.6,1530.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,5824033.488,0.02,0.98,1659.25,2018-07-15,2013-09-10,4.885,28450403.58888
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,33700,33600,43.3,25.0,0.4,1550.0,Silt loam,2231.5,0.0,426.7,4.9757,4.335,5.745,4.165,5.0325,39596014.08,0.0,1.0,13638.2,2018-07-15,2013-09-10,4.885,193426528.78079998
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,35500,35400,52.2,25.0,0.4,1550.0,Silt loam,2741.0,0.0,391.0,4.9757,4.335,5.745,4.165,5.0325,50291902.080000006,0.0,1.0,14366.65,2018-07-15,2013-09-10,4.885,245675941.6608
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WOODSON,207,WHEAT,8500,8480,47.5,25.0,0.6,1530.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,10962604.8,0.0,1.0,3439.9,2018-07-15,2013-09-10,4.885,53552324.448
2018,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,CLARK,25,WHEAT,70700,56050,32.6,21.0,0.2,1540.0,Loam,2565.7,1.6,573.7,4.9757,4.335,5.745,4.165,5.0325,49729891.68,0.21,0.79,28611.9,2018-07-15,2013-09-10,4.885,242930520.8568
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,ATCHISON,5,WHEAT,1500,1300,42.5,25.0,0.4,1530.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,1503684.0,0.13,0.87,607.04,2018-07-15,2013-09-10,4.885,7345496.34
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,WHEAT,3300,3130,32.9,23.0,0.6,1550.0,Sandy clay loam,2808.8,0.4,382.1,4.9757,4.335,5.745,4.165,5.0325,2802622.032,0.05,0.95,1335.49,2018-07-15,2013-09-10,4.885,13690808.62632
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,35300,34400,42.9,23.0,0.4,1560.0,Clay loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,40164284.160000004,0.03,0.97,14285.71,2018-07-15,2013-09-10,4.885,196202528.1216
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,2400,1700,41.2,25.0,0.6,1540.0,Silt loam,2382.2,1.2,366.0,4.9757,4.335,5.745,4.165,5.0325,1906208.6400000001,0.29,0.71,971.27,2018-07-15,2013-09-10,4.885,9311829.2064
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,321700,316660,37.7,21.0,0.4,1590.0,Sandy clay loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,324906839.712,0.02,0.98,130190.21,2018-07-15,2013-09-10,4.885,1587169911.99312
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,WHEAT,126100,121810,42.9,17.0,0.2,1580.0,Loam,2236.4,0.0,551.0,4.9757,4.335,5.745,4.165,5.0325,142221263.18400002,0.03,0.97,51031.97,2018-07-15,2013-09-10,4.885,694750870.6538401
2018,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,49800,49800,54.0,24.0,0.4,1540.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,73189267.2,0.0,1.0,20153.78,2018-07-15,2013-09-10,4.885,357529570.272
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,150400,148710,35.2,20.0,0.4,1580.0,Loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,142464655.872,0.01,0.99,60866.05,2018-07-15,2013-09-10,4.885,695939843.93472
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,WHEAT,156100,149500,33.5,19.0,0.4,1580.0,Sandy clay loam,2236.4,0.0,551.0,4.9757,4.335,5.745,4.165,5.0325,136304532.0,0.04,0.96,63172.8,2018-07-15,2013-09-10,4.885,665847638.8199999
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,128000,125900,41.6,20.0,0.2,1560.0,Loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,142542167.04,0.02,0.98,51800.89,2018-07-15,2013-09-10,4.885,696318485.9904
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,178900,175670,33.6,19.0,0.4,1580.0,Sandy clay loam,2754.6,0.4,465.9,4.9757,4.335,5.745,4.165,5.0325,160642766.592,0.02,0.98,72399.84,2018-07-15,2013-09-10,4.885,784739914.80192
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,86100,85250,37.6,20.0,0.4,1590.0,Loam,1590.4,0.0,344.1,4.9757,4.335,5.745,4.165,5.0325,87238166.4,0.01,0.99,34844.19,2018-07-15,2013-09-10,4.885,426158442.864
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,215500,195560,21.9,20.0,0.4,1580.0,Sandy clay loam,2754.6,0.4,465.9,4.9757,4.335,5.745,4.165,5.0325,116559705.024,0.09,0.91,87211.66,2018-07-15,2013-09-10,4.885,569394159.04224
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JEFFERSON,87,WHEAT,1700,1470,48.3,24.0,0.4,1530.0,Silt loam,2691.0,8.6,611.3,4.9757,4.335,5.745,4.165,5.0325,1932363.216,0.14,0.86,687.98,2018-07-15,2013-09-10,4.885,9439594.31016
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,1700,1670,47.4,24.0,0.6,1540.0,Silt loam,2691.0,8.6,611.3,4.9757,4.335,5.745,4.165,5.0325,2154364.128,0.02,0.98,687.98,2018-07-15,2013-09-10,4.885,10524068.765279999
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,WHEAT,98700,94800,36.9,19.0,0.2,1560.0,Loam,2565.7,1.6,573.7,4.9757,4.335,5.745,4.165,5.0325,95204833.92,0.04,0.96,39943.34,2018-07-15,2013-09-10,4.885,465075613.6992
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,RENO,155,WHEAT,212700,209700,36.3,18.0,0.4,1590.0,Sandy clay loam,2704.8,3.9,542.6,4.9757,4.335,5.745,4.165,5.0325,207171185.76,0.01,0.99,86078.51,2018-07-15,2013-09-10,4.885,1012031242.4375999
2018,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,39300,27780,21.0,19.0,0.2,1550.0,Loam,2754.6,0.4,465.9,4.9757,4.335,5.745,4.165,5.0325,15877270.08,0.29,0.71,15904.49,2018-07-15,2013-09-10,4.885,77560464.3408
2018,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,160100,139140,40.1,22.0,0.2,1470.0,Sandy clay loam,1934.6,0.0,605.9,4.9757,4.335,5.745,4.165,5.0325,151852053.02400002,0.13,0.87,64791.58,2018-07-15,2013-09-10,4.885,741797279.02224
2018,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,CHEYENNE,23,WHEAT,116200,104150,46.7,22.0,0.2,1470.0,Sandy clay loam,1815.0,0.0,710.2,4.9757,4.335,5.745,4.165,5.0325,132373316.88000001,0.1,0.9,47025.5,2018-07-15,2013-09-10,4.885,646643652.9588001
2018,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,2600,2410,48.5,25.0,0.4,1520.0,Sandy clay loam,2681.6,16.7,560.1,4.9757,4.335,5.745,4.165,5.0325,3181142.16,0.07,0.9299999999999999,1052.21,2018-07-15,2013-09-10,4.885,15539879.4516
2018,24-Sep,18-Jul,MISSOURI,29,NORTH CENTRAL,20,CARROLL,33,WHEAT,4300,3490,54.7,24.0,0.4,1540.0,Silt loam,2301.1,1.1,715.2,4.9757,4.335,5.745,4.165,5.0325,5195616.048,0.19,0.81,1740.19,2018-07-18,2013-09-24,4.945,25692321.357360005
2018,24-Sep,18-Jul,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,WHEAT,3800,2930,53.6,24.0,0.4,1540.0,Silt loam,2301.1,1.1,715.2,4.9757,4.335,5.745,4.165,5.0325,4274218.368,0.23,0.77,1537.84,2018-07-18,2013-09-24,4.945,21136009.82976
2018,24-Sep,18-Jul,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,WHEAT,7400,6490,64.9,24.0,0.4,1530.0,Silt loam,637.8,0.4,482.0,4.9757,4.335,5.745,4.165,5.0325,11463406.416000001,0.12,0.88,2994.74,2018-07-18,2013-09-24,4.945,56686544.72712001
2018,24-Sep,18-Jul,MISSOURI,29,EAST,60,WARREN,219,WHEAT,3400,2480,43.5,24.0,0.4,1510.0,Silt loam,1317.8,0.0,428.3,4.9757,4.335,5.745,4.165,5.0325,2936062.08,0.27,0.73,1375.96,2018-07-18,2013-09-24,4.945,14518826.985600002
2018,24-Sep,18-Jul,MISSOURI,29,EAST,60,ST CHARLES,183,WHEAT,6700,4550,68.6,24.0,0.4,1520.0,Silt loam,2533.3,0.5,518.8,4.9757,4.335,5.745,4.165,5.0325,8494930.08,0.32,0.6799999999999999,2711.45,2018-07-18,2013-09-24,4.945,42007429.2456
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,BOONE,19,WHEAT,8800,5890,63.2,25.0,0.4,1510.0,Silt loam,2487.8,0.0,597.5,4.9757,4.335,5.745,4.165,5.0325,10131101.568,0.33,0.6699999999999999,3561.31,2018-07-18,2013-09-24,4.945,50098297.25376
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,COLE,51,WHEAT,2200,300,44.0,23.0,0.4,1510.0,Silt loam,2517.5,0.1,520.0,4.9757,4.335,5.745,4.165,5.0325,359251.2,0.86,0.14,890.33,2018-07-18,2013-09-24,4.945,1776497.1840000001
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,COOPER,53,WHEAT,15400,10900,65.1,24.0,0.4,1520.0,Silt loam,1804.9,0.0,437.8,4.9757,4.335,5.745,4.165,5.0325,19312201.439999998,0.29,0.71,6232.29,2018-07-18,2013-09-24,4.945,95498836.12079999
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,HOWARD,89,WHEAT,4700,2640,54.2,24.0,0.4,1560.0,Silt loam,1804.9,0.0,437.8,4.9757,4.335,5.745,4.165,5.0325,3894283.0080000004,0.44,0.56,1902.06,2018-07-18,2013-09-24,4.945,19257229.474560004
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,MARIES,125,WHEAT,600,440,52.3,23.0,0.4,1490.0,Silt loam,2408.1,0.0,597.8,4.9757,4.335,5.745,4.165,5.0325,626294.5920000001,0.27,0.73,242.82,2018-07-18,2013-09-24,4.945,3097026.7574400003
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,MORGAN,141,WHEAT,2200,1480,53.5,26.0,0.6,1520.0,Silt loam,2580.1,0.7,532.3,4.9757,4.335,5.745,4.165,5.0325,2154962.88,0.33,0.6699999999999999,890.33,2018-07-18,2013-09-24,4.945,10656291.4416
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,PETTIS,159,WHEAT,14200,8460,51.3,25.0,0.6,1540.0,Silt loam,2580.1,0.7,532.3,4.9757,4.335,5.745,4.165,5.0325,11811689.568,0.4,0.6,5746.66,2018-07-18,2013-09-24,4.945,58408804.91376001
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,POLK,167,WHEAT,2500,500,58.4,24.0,0.4,1460.0,Silt loam,2675.7,1.0,469.6,4.9757,4.335,5.745,4.165,5.0325,794707.2000000001,0.8,0.19999999999999996,1011.74,2018-07-18,2013-09-24,4.945,3929827.1040000007
2018,24-Sep,18-Jul,MISSOURI,29,EAST,60,GASCONADE,73,WHEAT,2300,810,52.2,24.0,0.4,1500.0,Silt loam,2408.1,0.0,597.8,4.9757,4.335,5.745,4.165,5.0325,1150746.912,0.65,0.35,930.8,2018-07-18,2013-09-24,4.945,5690443.47984
2018,24-Sep,18-Jul,MISSOURI,29,EAST,60,ST LOUIS,189,WHEAT,2200,1900,61.6,25.0,0.4,1550.0,Loam,2533.3,0.5,518.8,4.9757,4.335,5.745,4.165,5.0325,3185360.64,0.14,0.86,890.33,2018-07-18,2013-09-24,4.945,15751608.364800002
2018,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,KNOX,103,WHEAT,2300,1650,58.8,24.0,0.4,1540.0,Silt loam,2078.6,0.0,829.4,4.9757,4.335,5.745,4.165,5.0325,2640496.3200000003,0.28,0.72,930.8,2018-07-18,2013-09-24,4.945,13057254.302400002
2018,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,BENTON,15,WHEAT,3200,1650,47.0,25.0,0.6,1530.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,2110600.8000000003,0.48,0.52,1295.02,2018-07-18,2013-09-24,4.945,10436920.956000002
2018,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,LEWIS,111,WHEAT,1600,1180,58.1,24.0,0.4,1530.0,Silt loam,1806.4,0.0,787.5,4.9757,4.335,5.745,4.165,5.0325,1865874.5280000002,0.26,0.74,647.51,2018-07-18,2013-09-24,4.945,9226749.54096
2018,24-Sep,18-Jul,MISSOURI,29,WEST,40,LAFAYETTE,107,WHEAT,5500,2550,60.0,24.0,0.4,1540.0,Silt loam,1396.2,0.0,365.9,4.9757,4.335,5.745,4.165,5.0325,4164048.0,0.54,0.45999999999999996,2225.82,2018-07-18,2013-09-24,4.945,20591217.36
2018,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,PIKE,163,WHEAT,9400,6880,58.1,25.0,0.4,1510.0,Silt loam,2218.2,0.0,664.9,4.9757,4.335,5.745,4.165,5.0325,10878997.248,0.27,0.73,3804.13,2018-07-18,2013-09-24,4.945,53796641.39136
2018,24-Sep,18-Jul,MISSOURI,29,WEST,40,ST CLAIR,185,WHEAT,6700,5390,58.8,24.0,0.6,1530.0,Silt loam,672.0,0.0,430.4,4.9757,4.335,5.745,4.165,5.0325,8625621.312,0.2,0.8,2711.45,2018-07-18,2013-09-24,4.945,42653697.38784001
2018,24-Sep,18-Jul,MISSOURI,29,WEST,40,JACKSON,95,WHEAT,900,800,67.9,25.0,0.6,1550.0,Silt loam,2359.1,3.7,601.3,4.9757,4.335,5.745,4.165,5.0325,1478373.1200000003,0.11,0.89,364.23,2018-07-18,2013-09-24,4.945,7310555.078400002
2018,24-Sep,18-Jul,MISSOURI,29,WEST,40,HENRY,83,WHEAT,14800,6140,60.1,24.0,0.4,1540.0,Silt loam,672.0,0.0,430.4,4.9757,4.335,5.745,4.165,5.0325,10043085.024,0.59,0.41000000000000003,5989.48,2018-07-18,2013-09-24,4.945,49663055.44368
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,NEWTON,145,WHEAT,7200,5620,66.0,24.0,0.6,1480.0,Silt loam,2399.5,0.0,434.4,4.9757,4.335,5.745,4.165,5.0325,10094958.72,0.22,0.78,2913.8,2018-07-18,2013-09-24,4.945,49919570.870400004
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,WHEAT,10200,5500,47.1,23.0,0.6,1480.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,7050304.800000001,0.46,0.54,4127.88,2018-07-18,2013-09-24,4.945,34863757.23600001
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,DADE,57,WHEAT,27600,24200,70.0,23.0,0.6,1480.0,Silt loam,2399.5,0.0,434.4,4.9757,4.335,5.745,4.165,5.0325,46103904.0,0.12,0.88,11169.57,2018-07-18,2013-09-24,4.945,227983805.28
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,BARRY,9,WHEAT,3300,1810,65.2,24.0,0.6,1480.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,3211814.592,0.45,0.55,1335.49,2018-07-18,2013-09-24,4.945,15882423.157440001
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,STODDARD,207,WHEAT,28400,19000,65.3,22.0,0.4,1500.0,Silt loam,1041.2,0.1,1.4,4.9757,4.335,5.745,4.165,5.0325,33766891.2,0.33,0.6699999999999999,11493.32,2018-07-18,2013-09-24,4.945,166977276.98400003
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,SCOTT,201,WHEAT,39800,29000,64.6,22.0,0.4,1530.0,Loam,1781.2,0.4,329.3,4.9757,4.335,5.745,4.165,5.0325,50986454.4,0.27,0.73,16106.84,2018-07-18,2013-09-24,4.945,252128017.00800002
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,WHEAT,30000,21800,50.8,24.0,0.4,1530.0,Loam,2213.6,2.6,261.3,4.9757,4.335,5.745,4.165,5.0325,30140087.040000003,0.27,0.73,12140.83,2018-07-18,2013-09-24,4.945,149042730.4128
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133,WHEAT,55200,47000,58.8,24.0,0.4,1530.0,Sandy clay loam,2425.0,0.0,405.5,4.9757,4.335,5.745,4.165,5.0325,75214137.60000001,0.15,0.85,22339.13,2018-07-18,2013-09-24,4.945,371933910.43200004
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69,WHEAT,28800,16400,52.0,26.0,0.4,1540.0,Clay loam,2213.6,2.6,261.3,4.9757,4.335,5.745,4.165,5.0325,23209804.8,0.43,0.5700000000000001,11655.2,2018-07-18,2013-09-24,4.945,114772484.73600002
2018,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,WHEAT,20800,8300,46.3,23.0,0.4,1520.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,10458836.64,0.6,0.4,8417.64,2018-07-18,2013-09-24,4.945,51718947.18480001
2018,24-Sep,18-Jul,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,WHEAT,1700,80,50.0,24.0,0.4,1490.0,Silt loam,2675.7,1.0,469.6,4.9757,4.335,5.745,4.165,5.0325,108864.0,0.95,0.050000000000000044,687.98,2018-07-18,2013-09-24,4.945,538332.48
2018,24-Sep,18-Jul,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91,WHEAT,700,220,36.8,23.0,0.4,1490.0,Silt loam,0.0,0.0,0.0,4.9757,4.335,5.745,4.165,5.0325,220340.73599999998,0.69,0.31000000000000005,283.29,2018-07-18,2013-09-24,4.945,1089584.93952
