Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,Aug-20,09-Mar,Sep-17,10-Jan,Oct-15,Oct-29,11-Dec,Nov-26,12-Oct,Dec-24,01-Jul,Jan-21,02-Apr,Feb-18,03-Apr,Mar-18,04-Jan,Apr-15,Apr-29,May-13,May-27,06-Oct,Jun-24,07-Aug,Jul-22,08-May,Aug-19
2019,NEBRASKA,31,Gosper,"9,700","8,430","1,270",3925.4542,3411.50298,513.95122,0.130927835,0.282809577,0.389919797,0.298907286,0.06360441,0.265527688,0.317015404,0.322247388,0.027103677,-0.00087417,0.058180698,0.013175475,0.004967809,-0.005679959,0.00451037,0.003413629,0.017819734,0.333989129,0.473017838,0.099849292,0.006462466,0.784459013,-0.029592847,0.310603628,0.062828726,0.000805448,0.260751543,0.168620226
2019,NEBRASKA,31,Harlan,"16,800","14,560","2,240",6798.7248,5892.22816,906.49664,0.133333333,0.414059493,0.412810954,0.367360433,0.059493657,0.274737786,0.179021743,0.326450303,0.026987998,0.114288834,0.078671889,0.015485678,-0.008787546,0.001228063,0.004423863,0.007043852,0.010048393,0.271806766,0.369313078,0.499726717,0.014893963,0.792045405,-0.015446287,0.226438281,0.275260945,0.058479756,0.307552881,-0.011457678
2019,NEBRASKA,31,Kearney,"4,700","3,360","1,340",1902.0242,1359.74496,542.27924,0.285106383,0.614657644,0.565816218,0.393083092,0.053873807,0.268770499,0.062511075,0.312472784,0.019982768,0.252364517,0.109419054,0.010433592,-0.000243134,0.337436067,-0.019424133,0.004653603,0.023505301,0.258962945,0.348778238,0.016900214,-0.000152734,0.762772264,-0.001538454,0.146692533,0.24631335,0.00110315,0.327501459,0.002936593
2019,NEBRASKA,31,Phelps,"2,400","1,950",450,971.2464,789.1377,182.1087,0.1875,,,0.407679258,0.058937672,0.265456914,0.195302479,0.30656624,0.016529225,0.020409005,0.048625229,0.013493231,0.004655099,-0.013115173,-0.000833144,0.002328038,0.015057233,0.310715486,0.334241313,0.248471109,-0.00357029,0.811163124,0.003740311,0.417779452,0.221587876,0.037558711,0.429819151,-0.025933193
2019,NEBRASKA,31,Webster,"14,100","12,600","1,500",5706.0726,5099.0436,607.029,0.106382979,0.62379116,0.515014269,0.39100772,0.042390542,0.260103138,0.126373139,0.292334179,0.025503266,0.303523391,0.19955798,0.009080914,-0.003655885,0.316727903,-0.01700302,0.008347554,0.003707665,0.173494586,0.362658197,0.020553157,0.017524387,0.747100298,0.261091444,0.302663808,0.27884079,0.05677076,0.364842233,0.036185515
2019,NEBRASKA,31,Fillmore,"1,100",910,190,445.1546,368.26426,76.89034,0.172727273,0.759485715,0.501844939,0.215090825,,0.261772507,0.165176083,0.31177667,,0.363502477,0.336443715,-0.005518811,0.005711087,0.274615982,-0.019090931,0.231342692,0.003366626,0.192049684,0.147790497,0.157433545,0.049663591,0.760744172,0.63156673,0.324333642,0.2933692,0.084873167,0.225861491,0.024746687
2019,NEBRASKA,31,Gage,"2,400","2,270",130,971.2464,918.63722,52.60918,0.054166667,0.791060558,0.317766427,0.292350272,,0.297789421,0.253653278,0.195932419,,0.335173258,0.286460545,-0.006671155,0.002192146,0.038349094,-0.008227864,0.311340692,0.056073908,0.212813022,0.024001199,0.28883956,0.003881355,0.468178739,0.436376976,0.283710695,0.281924878,0.110436173,0.243890566,0.156896123
2019,NEBRASKA,31,Jefferson,"4,100","3,710",390,1659.2126,1501.38506,157.82754,0.095121951,0.686028067,0.416852381,0.287524771,,0.286594663,0.234694333,0.245490077,,0.325956467,0.339640474,-0.00700791,0.009399355,0.23268075,-0.020009474,0.324218135,0.004426516,0.263509769,-0.007687384,0.271503084,0.061837262,0.676011079,0.59935991,0.329169841,0.261584352,0.046085325,0.267691774,-0.003711565
2019,NEBRASKA,31,Johnson,"1,400","1,220",180,566.5604,493.71692,72.84348,0.128571429,0.749496731,0.63446745,0.256060374,,0.291506653,0.26402423,0.232078243,,0.308273682,0.257632707,-0.010431062,0.011795893,-0.004471768,0.001874425,0.294657668,0.134013906,0.046522069,0.093400176,0.317930437,-0.025361609,0.275488869,0.071220563,0.172924086,0.269581145,0.147284979,0.438783657,0.52945709
2019,NEBRASKA,31,Nemaha,700,670,30,283.2802,271.13962,12.14058,0.042857143,0.674408902,0.499965053,0.172584984,,0.297680159,0.267482634,0.242036321,,0.260433304,0.228688455,-0.010338075,0.005626952,-0.023700604,-0.004447944,0.248581232,0.1890151,0.044022477,0.027496531,0.272997886,-0.031211737,0.289549319,0.065760954,0.11996879,0.277610791,0.328812221,0.422679087,0.491071084
2019,NEBRASKA,31,Nuckolls,"10,100","7,920","2,180",4087.3286,3205.11312,882.21548,0.215841584,0.677009829,0.544592717,,,,0.220513929,0.304754974,,0.357486843,0.301181211,-0.000130139,-0.004293361,0.352670693,-0.020458289,0.009634465,0.002432453,0.13308313,0.302280928,0.01526886,0.025839425,0.724137258,0.468743935,0.32223207,0.286123592,0.093690355,0.359170882,0.228255197
2019,NEBRASKA,31,Saline,"2,300","2,210",90,930.7778,894.35606,36.42174,0.039130435,0.652314076,0.355490293,0.190336538,,0.272846499,0.214022823,0.293748794,,0.346687574,0.365808748,-0.008156771,0.002051409,0.225183297,-0.032082883,0.328340352,0.008478634,0.233003607,0.017099198,0.18032452,-0.01483616,0.654278791,0.510175321,0.346882407,0.288027008,0.054255868,0.127633936,0.008891359
2019,NEBRASKA,31,Dundy,"26,300","24,300","2,000",10643.2418,9833.8698,809.372,0.076045627,0.319698214,0.307413028,0.257290481,0.26581247,0.289669882,0.348739736,0.14222683,0.164700985,0.040114049,0.263174296,0.068435651,0.194955144,0.034380997,0.012850265,0.191137243,0.202048006,0.027947362,0.605210309,0.383078409,0.135903625,0.632014495,0.568533788,0.215079457,0.129565157,0.251492849,0.285860913,0.285142494
2019,NEBRASKA,31,Frontier,"34,300","32,020","2,280",13880.7298,12958.04572,922.68408,0.066472303,0.341061431,0.333631332,0.269416642,0.224511205,0.259132564,0.327103789,0.236744499,0.017265542,-0.004101139,0.040384265,-0.003503265,0.242105935,0.002607147,0.008706736,-0.020726492,0.272111599,0.02355791,0.609505915,0.300627876,0.01206054,0.745960287,0.688942805,0.388693657,0.236236829,0.291024426,0.267396358,0.368938048
2019,NEBRASKA,31,Hitchcock,"55,600","51,640","3,960",22500.5416,20897.98504,1602.55656,0.071223022,0.287925422,0.26360581,0.232603307,0.247740153,0.241294098,0.298169089,0.170233716,0.08718002,0.01913393,0.220155271,0.001831831,0.207774319,0.028178555,0.011969078,0.041885365,0.173648313,0.040646833,0.626628209,0.657171986,0.02213299,0.735699398,0.591974995,0.311077037,0.231090692,0.265470074,0.268405263,0.300870947
2019,NEBRASKA,31,Keith,"31,300","26,740","4,560",12666.6718,10821.30364,1845.36816,0.145686901,0.219097142,0.117974063,0.258736336,0.262725586,0.260387743,0.31724368,0.307880954,0.024874902,0.031157975,0.306482234,0.306508977,0.14727379,0.003983188,0.00073757,0.201298199,0.011347546,0.01002289,0.472519305,0.026958142,0.656161717,0.409974526,0.693474578,0.512375493,0.0280951,0.215029408,0.340815267,0.366790171
2019,NEBRASKA,31,Perkins,"79,300","73,000","6,300",32091.5998,29542.078,2549.5218,0.079445145,0.16724149,0.19190294,0.268646749,0.263223416,0.265385025,0.329996663,0.328643947,0.020626289,0.007719283,0.313404429,0.311305068,0.195053853,0.009198858,0.009676796,0.276699294,0.024127007,0.010154534,0.529641851,0.11211511,0.604518293,0.615053206,0.68920819,0.380330737,-0.006535713,0.199048606,0.290155882,0.314019211
2019,NEBRASKA,31,Red Willow,"45,500","43,410","2,090",18413.213,17567.41926,845.79374,0.045934066,0.335074072,0.310008198,0.260722748,0.229860856,0.247064837,0.319669855,0.306166863,0.009779472,0.012645182,0.008469312,-0.001601246,0.247635821,0.013072744,0.00924285,-0.025701034,0.117627238,0.023636095,0.661619263,0.440512624,0.018469587,0.757547072,0.644304087,0.283395606,0.241757337,0.264430125,0.270944671,0.318035209
2019,NORTH CAROLINA,37,Beaufort,"5,700","5,470",230,2306.7102,2213.63242,93.07778,0.040350877,0.474940084,0.539042965,0.662216319,0.60210294,0.596713557,0.211008454,0.500598533,0.468131375,0.439948145,-0.031211961,0.44222029,0.407639103,0.33107586,0.038675564,0.434649943,0.542899603,0.607371292,0.373210841,0.198900654,0.576432093,0.252864614,0.525095062,0.472141053,0.707591443,0.694344366,0.384703411,0.710123008
2019,NORTH CAROLINA,37,Greene,"4,700","4,000",700,1902.0242,1618.744,283.2802,0.14893617,0.648395358,0.136979338,0.489235608,0.440935624,,,,0.296602098,0.323707072,0.016039425,0.355488484,0.334677514,0.276713126,0.077154281,0.414236919,0.425095065,0.454128004,0.174193329,0.229959286,0.272434785,0.161796842,0.328602882,0.143022197,0.540398077,0.587239133,0.468676453,0.520790997
2019,NORTH CAROLINA,37,Johnston,"7,700","6,900",800,3116.0822,2792.3334,323.7488,0.103896104,0.681679409,0.250441966,0.490641362,0.550445989,0.495740886,0.428332824,0.120380304,0.361467546,0.384945713,0.014107258,0.015012296,0.393685525,0.337896365,0.267628065,0.270623379,0.343381545,0.60680912,0.220501731,0.399170413,0.441581707,0.081542213,0.428774886,0.264030376,0.488442936,0.182385279,0.534108506,0.701875283
2019,NORTH CAROLINA,37,Lenoir,"5,000","4,400",600,2023.43,1780.6184,242.8116,0.12,0.552182667,0.333256013,0.523215376,0.529365412,0.674619363,0.202161654,,0.379881755,0.421741214,0.0075086,0.449642907,0.428637684,0.297726895,0.043974916,0.416846253,0.522688872,0.557967474,0.27218132,0.142066338,0.491905931,0.348093258,0.428422446,0.15751153,0.573092406,0.621711567,0.430167372,0.738057663
2019,NORTH CAROLINA,37,Pitt,"5,300","4,800",500,2144.8358,1942.4928,202.343,0.094339623,0.486621228,0.502572165,0.586749078,0.551463341,0.556369249,0.269115972,0.515687443,0.500160346,0.541024358,0.020876773,0.549947137,0.513894159,0.387413281,0.062315109,0.533735182,0.644089632,0.662313637,0.339394636,0.189896669,0.534817635,0.374239179,0.506654682,0.507614197,0.62920148,0.612845523,0.273819426,0.705641511
2019,NORTH CAROLINA,37,Wayne,"13,200","12,300",900,5341.8552,4977.6378,364.2174,0.068181818,0.556247613,0.352568565,0.445860772,0.368710351,,,,0.349290427,0.479386562,0.040810804,0.422864643,0.512390305,0.439705164,0.103711382,0.341294951,0.639477073,0.681231774,0.224068463,0.237679496,0.328849963,0.098678621,0.30508375,0.220158371,0.520960469,0.518464186,0.539430426,0.775902147
2019,NORTH CAROLINA,37,Wilson,"6,800","4,270","2,530",2751.8648,1728.00922,1023.85558,0.372058824,0.744397512,0.474097278,0.509086729,0.617135863,,,,0.332033165,0.330033246,0.02725133,0.061677721,0.327905448,0.264997697,0.088413394,0.213027389,0.281744868,0.405797497,0.319313154,0.201523906,0.251720041,-0.024059082,0.28585615,0.336458047,0.511706119,0.294990514,0.552082629,0.817919792
2019,NORTH CAROLINA,37,Alexander,"1,300",750,550,526.0918,303.5145,222.5773,0.423076923,0.709644074,0.512058949,,,,,,0.381650046,0.036190166,0.01484865,0.025423872,0.109394942,-0.026578808,0.083083975,0.022520591,0.097522763,0.01122603,0.712735426,0.373599711,0.581497624,0.097919411,0.442323164,0.131837412,0.301059085,0.166151944,0.514943522,0.741792782
2019,NORTH CAROLINA,37,Catawba,"3,700","3,030",670,1497.3382,1226.19858,271.13962,0.181081081,0.613400244,0.397123369,,0.554582625,0.109144966,,0.285781677,0.401837811,0.100345598,0.018414434,0.064172063,0.241203719,-0.023723163,0.084969126,0.030740712,0.155708393,0.003601907,0.83136566,0.299017973,0.62390824,0.022110766,0.421240862,0.12906602,0.29625964,0.140988334,0.610043473,0.746226545
2019,NORTH CAROLINA,37,Davidson,"2,200","1,590",610,890.3092,643.45074,246.85846,0.277272727,0.637051071,0.39684988,0.342593589,0.52522646,0.516418939,0.460533689,0.44323493,0.404100981,0.0122343,0.016651218,-0.004054258,0.050532873,0.366406795,0.09401325,-0.026759328,0.213848025,0.029215426,0.672894986,0.426615034,0.569352242,0.082986298,0.165509095,0.53171768,0.190316058,0.370415133,0.543043472,0.030218471
2019,NORTH CAROLINA,37,Davie,"2,600","1,700",900,1052.1836,687.9662,364.2174,0.346153846,0.532958321,0.28405093,,,,,,0.493975984,0.014115209,0.019240005,5.68E-07,0.162836077,0.169629783,0.113096874,-0.020802683,0.017534773,0.025051148,0.813461545,0.580750149,0.558947056,0.071655101,0.306607218,0.320145675,0.215833577,0.199264136,0.588476631,0.425520451
2019,NORTH CAROLINA,37,Iredell,"7,800","4,210","3,590",3156.5508,1703.72806,1452.82274,0.46025641,0.697418276,0.288714531,,,,,,0.379403668,0.007086703,0.016346753,-0.00678142,0.171796012,0.014452357,0.069834108,-0.013828959,0.047562093,0.01799946,0.759824688,0.315395229,0.514885606,0.11249466,0.527633338,0.55163563,0.325515317,0.04321285,0.675963209,0.682696791
2019,NORTH CAROLINA,37,Randolph,"4,000","2,210","1,790",1618.744,894.35606,724.38794,0.4475,0.600919591,0.389250891,0.21909489,0.509691392,0.478285292,0.422638473,0.399407358,0.388325209,0.01410915,0.009948632,0.003839791,0.000854426,0.374702334,0.203365231,0.002624855,0.349619726,0.100787339,0.749233071,0.419321992,0.572290142,0.146222441,0.165848146,0.507904943,0.440370319,0.429487283,0.639388643,-0.003919906
2019,NORTH CAROLINA,37,Rowan,"6,500","3,130","3,370",2630.459,1266.66718,1363.79182,0.518461538,0.759047516,0.351933607,0.266178481,0.454373346,0.451375674,0.372698552,0.33206986,0.327526037,0.012126742,0.016785914,-0.013147344,0.351127118,0.024694457,0.032770671,-0.025137864,0.187343977,0.022349308,0.811811382,0.337562991,0.551728547,0.019338732,0.383749666,0.334109433,0.338705178,0.137916975,0.530443929,0.57422345
2019,NORTH CAROLINA,37,Wake,"2,000","1,780",220,809.372,720.34108,89.03092,0.11,0.627974438,0.223387832,0.456374456,0.544296656,0.507603383,0.455522979,0.292531316,0.416153616,0.443802595,0.015059096,0.019870892,0.428269039,0.203899715,0.327552133,0.165342513,0.3625497,0.53926276,0.268697476,0.445902703,0.526733823,0.001156565,0.548092697,0.378674387,0.516540915,0.479364029,0.58960714,0.685214875
2019,NORTH CAROLINA,37,Bertie,"5,100","2,100","3,000",2063.8986,849.8406,1214.058,0.588235294,0.427383438,0.612878992,0.639311984,0.442678686,0.3631613,0.239241243,0.36308372,0.38241649,0.509507375,0.151270117,0.572129139,0.546227614,0.453987552,0.023797261,0.590653827,0.734751894,0.78606928,0.104387603,0.246038867,0.368691838,0.150610676,0.256547153,0.27108922,0.271537028,0.280368215,0.196199288,0.312951766
2019,NORTH CAROLINA,37,Camden,"5,100","4,000","1,100",2063.8986,1618.744,445.1546,0.215686275,,0.51205078,0.480741095,0.398644664,0.350983059,0.163902675,0.268312555,0.213101052,0.486052472,0.024620631,0.470851345,0.480646065,0.13671932,0.000303736,0.529680263,0.622653677,0.036435821,0.712486996,0.433788026,0.30851625,0.023194156,0.023634988,0.490647088,0.684024552,0.468071469,0.060633121,0.70618486
2019,NORTH CAROLINA,37,Chowan,"3,400","3,040",360,1375.9324,1230.24544,145.68696,0.105882353,0.483077572,0.633631376,0.682645584,0.433372448,0.323781519,0.114671389,0.303220332,0.333980509,0.528220587,0.094637132,0.594601773,0.554088656,0.477786765,0.018764627,0.716046079,0.774369162,0.712114202,0.070221213,0.09340386,0.375112895,0.048373764,0.215188453,0.220824852,0.242817461,0.259428897,0.297872122,0.238961097
